full_name,code,fund_url,type,publish_date,setup_date_and_scale,asset_scale,amount_scale,company,company_url,bank,bank_url,manager,manager_url,profit_situation,management_feerate,trustee_feerate,standard_compared,followed_target
工银瑞信文体产业股票型证券投资基金,	001714,http://fundf10.eastmoney.com/jbgk_001714.html,股票型,2015年11月30日,2015年12月30日 / 4.307亿份,46.31亿元（截止至：2020年03月31日）,24.9642亿份,工银瑞信基金,http://fund.eastmoney.com/company/80064225.html,兴业银行,http://fund.eastmoney.com/bank/80001069.html,袁芳,http://fund.eastmoney.com/manager/30396512.html,每份累计0.19元（1次）,1.50%（每年）,0.25%（每年）,80%×中证文体指数收益率+20%×中债综合财富(总值)指数收益率,该基金无跟踪标的
富国中证1000指数增强型证券投资基金(LOF),	161039,http://fundf10.eastmoney.com/jbgk_161039.html,股票指数,2018年05月03日,2018年05月31日 / 5.121亿份,0.96亿元（截止至：2020年03月31日）,0.7717亿份,富国基金,http://fund.eastmoney.com/company/80000221.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,徐幼华,http://fund.eastmoney.com/manager/30072180.html,每份累计0.00元（0次）,1.00%（每年）,0.15%（每年）,中证1000指数收益率×95%+银行人民币活期存款利率(税后)×5%,中证1000指数
华夏中证四川国企改革交易型开放式指数证券投资基金发起式联接基金,	006560,http://fundf10.eastmoney.com/jbgk_006560.html,联接基金,2018年12月24日,2019年01月22日 / 20.719亿份,0.02亿元（截止至：2020年03月31日）,0.0245亿份,华夏基金,http://fund.eastmoney.com/company/80000222.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,庞亚平,http://fund.eastmoney.com/manager/30589069.html,每份累计0.00元（0次）,0.50%（每年）,0.05%（每年）,中证四川国企改革指数收益率*95%+银行活期存款利率(税后)*5%,中证四川国企改革指数
工银瑞信新增益混合型证券投资基金,	001721,http://fundf10.eastmoney.com/jbgk_001721.html,混合型,2016年12月23日,2016年12月29日 / 2.000亿份,2.23亿元（截止至：2020年03月31日）,2.0436亿份,工银瑞信基金,http://fund.eastmoney.com/company/80064225.html,中国银河,http://fund.eastmoney.com/bank/80000135.html,李敏,http://fund.eastmoney.com/manager/30272179.html,每份累计0.00元（0次）,0.90%（每年）,0.15%（每年）,30%×沪深300指数收益率+70%×中债综合指数收益率,该基金无跟踪标的
南方现代教育股票型证券投资基金,	003956,http://fundf10.eastmoney.com/jbgk_003956.html,股票型,2016年12月26日,2017年01月25日 / 2.811亿份,10.93亿元（截止至：2020年03月31日）,7.7651亿份,南方基金,http://fund.eastmoney.com/company/80000220.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,萧嘉倩,http://fund.eastmoney.com/manager/30670259.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证教育产业指数收益率×80%+上证国债指数收益率×20%,该基金无跟踪标的
广发科技动力股票型证券投资基金,	005777,http://fundf10.eastmoney.com/jbgk_005777.html,股票型,2018年05月14日,2018年05月31日 / 25.659亿份,35.75亿元（截止至：2020年03月31日）,25.6365亿份,广发基金,http://fund.eastmoney.com/company/80000248.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,李耀柱,http://fund.eastmoney.com/manager/30407680.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率×60%+人民币计价的恒生综合指数收益率×20%+中证全债指数收益率×20%,该基金无跟踪标的
长江量化匠心甄选股票型证券投资基金,	006957,http://fundf10.eastmoney.com/jbgk_006957.html,股票型,2019年02月20日,2019年04月25日 / 2.149亿份,0.04亿元（截止至：2020年03月31日）,0.0380亿份,长江证券(上海),http://fund.eastmoney.com/company/80404004.html,平安银行,http://fund.eastmoney.com/bank/10000590.html,祗飞跃,http://fund.eastmoney.com/manager/30654823.html,每份累计0.00元（0次）,1.50%（每年）,0.20%（每年）,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,该基金无跟踪标的
创金合信国证2000指数发起式证券投资基金,	005565,http://fundf10.eastmoney.com/jbgk_005565.html,股票指数,2018年01月09日,2018年02月07日 / 0.101亿份,0.05亿元（截止至：2020年03月31日）,0.0530亿份,创金合信基金,http://fund.eastmoney.com/company/80380794.html,招商银行,http://fund.eastmoney.com/bank/10000020.html,陈龙,http://fund.eastmoney.com/manager/30562501.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,国证2000指数收益率×95%+银行人民币活期存款利率(税后)×5%,国证2000指数
上投摩根中证消费服务领先指数证券投资基金,	370023,http://fundf10.eastmoney.com/jbgk_370023.html,股票指数,2012年08月27日,2012年09月25日 / 4.438亿份,0.29亿元（截止至：2020年03月31日）,0.1808亿份,上投摩根基金,http://fund.eastmoney.com/company/80050229.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,施虓文,http://fund.eastmoney.com/manager/30515273.html,每份累计0.18元（2次）,0.75%（每年）,0.15%（每年）,95%×中证消费服务领先指数收益率+5%×税后银行活期存款收益率,消费服务
中邮消费升级灵活配置混合型发起式证券投资基金,	003513,http://fundf10.eastmoney.com/jbgk_003513.html,混合型,2016年11月21日,2016年12月15日 / 5.106亿份,0.30亿元（截止至：2020年03月31日）,0.2692亿份,中邮基金,http://fund.eastmoney.com/company/80075936.html,兴业银行,http://fund.eastmoney.com/bank/80001069.html,聂璐,http://fund.eastmoney.com/manager/30420160.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证消费指数收益率×60%+上证国债指数收益率×40%,该基金无跟踪标的
光大保德信欣鑫灵活配置混合型证券投资基金,	001904,http://fundf10.eastmoney.com/jbgk_001904.html,混合型,2015年11月12日,2015年11月16日 / 26.016亿份,2.28亿元（截止至：2020年03月31日）,1.9888亿份,光大保德信基金,http://fund.eastmoney.com/company/80048088.html,兴业银行,http://fund.eastmoney.com/bank/80001069.html,陈栋,http://fund.eastmoney.com/manager/30339269.html,每份累计0.10元（6次）,0.60%（每年）,0.15%（每年）,沪深300指数收益率×50%+中证全债指数收益率×50%,该基金无跟踪标的
建信中小盘先锋股票型证券投资基金,	000729,http://fundf10.eastmoney.com/jbgk_000729.html,股票型,2014年07月28日,2014年08月20日 / 7.598亿份,1.61亿元（截止至：2020年03月31日）,1.1240亿份,建信基金,http://fund.eastmoney.com/company/80065990.html,招商证券,http://fund.eastmoney.com/bank/80000012.html,许杰,http://fund.eastmoney.com/manager/30040449.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,85%×中证500指数收益率+15%×中债综合全价(总值)指数收益率,该基金无跟踪标的
国联安主题驱动混合型证券投资基金,	257050,http://fundf10.eastmoney.com/jbgk_257050.html,混合型,2009年07月20日,2009年08月26日 / 8.437亿份,0.82亿元（截止至：2020年03月31日）,0.4906亿份,国联安基金,http://fund.eastmoney.com/company/80043374.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,张汉毅,http://fund.eastmoney.com/manager/30513369.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数×80%+上证国债指数×20%,该基金无跟踪标的
长信中证500指数增强型证券投资基金,	004945,http://fundf10.eastmoney.com/jbgk_004945.html,股票指数,2017年08月01日,2017年08月30日 / 2.104亿份,0.60亿元（截止至：2020年03月31日）,0.58亿份,长信基金,http://fund.eastmoney.com/company/80000243.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,宋海岸,http://fund.eastmoney.com/manager/30570050.html,每份累计0.00元（0次）,0.80%（每年）,0.15%（每年）,中证500指数收益率*95%+银行活期存款利率(税后)*5%,中证500指数
大成MSCI中国A股质优价值100交易型开放式指数证券投资基金联接基金,	007783,http://fundf10.eastmoney.com/jbgk_007783.html,联接基金,2019年09月02日,2019年09月26日 / 5.564亿份,0.12亿元（截止至：2020年03月31日）,0.1241亿份,大成基金,http://fund.eastmoney.com/company/80000225.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,张钟玉,http://fund.eastmoney.com/manager/30334245.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,MSCI中国A股质优价值100指数收益率×95%+银行活期存款税后利率×5%,MSCI中国A股质优价值100指数
建信互联网+产业升级股票型证券投资基金,	001396,http://fundf10.eastmoney.com/jbgk_001396.html,股票型,2015年06月04日,2015年06月23日 / 29.085亿份,8.70亿元（截止至：2020年03月31日）,11.2767亿份,建信基金,http://fund.eastmoney.com/company/80065990.html,华夏银行,http://fund.eastmoney.com/bank/10001303.html,何珅华,http://fund.eastmoney.com/manager/30341354.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率×80% +中债综合指数收益率(全价)×20%,该基金无跟踪标的
鹏华中证医药卫生指数证券投资基金(LOF),	160635,http://fundf10.eastmoney.com/jbgk_160635.html,股票指数,2015年07月06日,2015年08月17日 / 2.347亿份,0.65亿元（截止至：2020年03月31日）,0.5769亿份,鹏华基金,http://fund.eastmoney.com/company/80000230.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,罗捷,http://fund.eastmoney.com/manager/30568961.html,每份累计0.00元（0次）,0.75%（每年）,0.15%（每年）,中证医药卫生指数收益率×95%+商业银行活期存款利率(税后)×5%,中证医药卫生指数
天弘中证医药100指数型发起式证券投资基金,	001550,http://fundf10.eastmoney.com/jbgk_001550.html,股票指数,2015年06月29日,2015年06月30日 / 0.100亿份,4.63亿元（截止至：2020年03月31日）,5.3528亿份,天弘基金,http://fund.eastmoney.com/company/80041198.html,国泰君安,http://fund.eastmoney.com/bank/80000123.html,沙川,http://fund.eastmoney.com/manager/30138815.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,中证医药100指数收益率×95%+银行活期存款利率(税后)×5%,中证医药100指数
嘉实研究阿尔法股票型证券投资基金,	000082,http://fundf10.eastmoney.com/jbgk_000082.html,股票型,2013年05月02日,2013年05月28日 / 3.658亿份,4.69亿元（截止至：2020年03月31日）,3.9574亿份,嘉实基金,http://fund.eastmoney.com/company/80000223.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,张露,http://fund.eastmoney.com/manager/30549894.html,每份累计0.83元（3次）,1.50%（每年）,0.25%（每年）,MSCI中国A股指数收益率*95%+银行活期存款利率(税后)*5%,该基金无跟踪标的
平安股息精选沪港深股票型证券投资基金,	004404,http://fundf10.eastmoney.com/jbgk_004404.html,股票型,2017年03月30日,2017年05月17日 / 3.014亿份,0.01亿元（截止至：2020年03月31日）,0.0113亿份,平安基金,http://fund.eastmoney.com/company/80168726.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,DANIEL DONGNING SUN,http://fund.eastmoney.com/manager/30553049.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×35%+恒生指数收益率(使用估值汇率折算)×35%+中证综合债券指数收益率×30%,该基金无跟踪标的
嘉实腾讯自选股大数据策略股票型证券投资基金,	001637,http://fundf10.eastmoney.com/jbgk_001637.html,股票型,2015年11月16日,2015年12月07日 / 12.626亿份,1.69亿元（截止至：2020年03月31日）,1.4649亿份,嘉实基金,http://fund.eastmoney.com/company/80000223.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,刘斌,http://fund.eastmoney.com/manager/30054195.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证500指数收益率*95%+中证综合债券指数收益率*5%,该基金无跟踪标的
大成中证红利指数证券投资基金,	007801,http://fundf10.eastmoney.com/jbgk_007801.html,股票指数,,2019年08月02日 / --,0.32亿元（截止至：2020年03月31日）,0.2124亿份,大成基金,http://fund.eastmoney.com/company/80000225.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,夏高,http://fund.eastmoney.com/manager/30309950.html,每份累计0.00元（0次）,0.75%（每年）,0.15%（每年）,中证红利指数×95%+银行活期存款利率(税后)×5%,中证红利指数
长城量化小盘股票型证券投资基金,	007903,http://fundf10.eastmoney.com/jbgk_007903.html,股票型,2019年12月26日,2020年01月10日 / 21.908亿份,17.40亿元（截止至：2020年03月31日）,19.7293亿份,长城基金,http://fund.eastmoney.com/company/80000239.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,雷俊,http://fund.eastmoney.com/manager/30309957.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证1000指数收益率×90%+活期存款利率×10%,该基金无跟踪标的
国联安中证医药100指数证券投资基金,	006569,http://fundf10.eastmoney.com/jbgk_006569.html,股票指数,,2018年10月26日 / --,0.12亿元（截止至：2020年03月31日）,0.1135亿份,国联安基金,http://fund.eastmoney.com/company/80043374.html,交通银行,http://fund.eastmoney.com/bank/80001121.html,黄欣,http://fund.eastmoney.com/manager/30058026.html,每份累计0.00元（0次）,0.80%（每年）,0.20%（每年）,95%×中证医药100指数收益率+5%×活期存款利率(税后),中证医药100指数
MSCI中国A股国际通交易型开放式指数证券投资基金发起式联接基金,	005789,http://fundf10.eastmoney.com/jbgk_005789.html,联接基金,2018年05月09日,2018年06月08日 / 7.161亿份,1.44亿元（截止至：2020年03月31日）,1.2519亿份,南方基金,http://fund.eastmoney.com/company/80000220.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,罗文杰,http://fund.eastmoney.com/manager/30163568.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,MSCI China A Inclusion RMB Index(MSCI中国A股国际通指数)×95%+银行人民币活期存款利率(税后)×5%,该基金无跟踪标的
景顺长城沪港深精选股票型证券投资基金,	000979,http://fundf10.eastmoney.com/jbgk_000979.html,股票型,2015年03月26日,2015年04月15日 / 110.116亿份,28.23亿元（截止至：2020年03月31日）,25.2376亿份,景顺长城基金,http://fund.eastmoney.com/company/80000251.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,鲍无可,http://fund.eastmoney.com/manager/30289521.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数 X 45% + 恒生指数 X 45% +中证全债指数×10%,该基金无跟踪标的
华夏MSCI中国A股国际通交易型开放式指数证券投资基金联接基金,	000975,http://fundf10.eastmoney.com/jbgk_000975.html,联接基金,2015年01月21日,2015年02月12日 / 5.956亿份,1.33亿元（截止至：2020年03月31日）,1.2499亿份,华夏基金,http://fund.eastmoney.com/company/80000222.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,荣膺,http://fund.eastmoney.com/manager/30387787.html,每份累计0.06元（1次）,0.50%（每年）,0.10%（每年）,MSCI中国A股国际通指数收益率×95%+人民币活期存款税后利率×5%,该基金无跟踪标的
华泰紫金智能量化股票型发起式证券投资基金,	005502,http://fundf10.eastmoney.com/jbgk_005502.html,股票型,2018年01月08日,2018年02月01日 / 3.431亿份,0.41亿元（截止至：2020年03月31日）,0.4326亿份,华泰证券(上海),http://fund.eastmoney.com/company/80391977.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,毛甜,http://fund.eastmoney.com/manager/30131280.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率*90%+上证国债指数收益率*10%,该基金无跟踪标的
广发中证全指可选消费交易型开放式指数证券投资基金发起式联接基金,	001133,http://fundf10.eastmoney.com/jbgk_001133.html,联接基金,2015年03月23日,2015年04月15日 / 14.156亿份,2.47亿元（截止至：2020年03月31日）,3.6741亿份,广发基金,http://fund.eastmoney.com/company/80000248.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,陆志明,http://fund.eastmoney.com/manager/30071658.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,95%×中证全指可选消费指数收益率+5%×银行活期存款利率(税后),全指可选
汇安沪深300指数增强型证券投资基金,	003885,http://fundf10.eastmoney.com/jbgk_003885.html,股票指数,2017年01月09日,2017年01月25日 / 2.010亿份,1.15亿元（截止至：2020年03月31日）,1.0001亿份,汇安基金,http://fund.eastmoney.com/company/80498278.html,浦发银行,http://fund.eastmoney.com/bank/10000001.html,朱晨歌,http://fund.eastmoney.com/manager/30569783.html,每份累计0.00元（0次）,1.00%（每年）,0.10%（每年）,沪深300指数收益率×95%+银行活期存款利率(税后)×5%,沪深300指数
国联安双禧中证100指数分级证券投资基金,	162509,http://fundf10.eastmoney.com/jbgk_162509.html,股票指数,2010年03月18日,2010年04月16日 / 9.821亿份,1.82亿元（截止至：2020年03月31日）,1.1642亿份,国联安基金,http://fund.eastmoney.com/company/80043374.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,黄欣,http://fund.eastmoney.com/manager/30058026.html,每份累计0.00元（0次）,1.00%（每年）,0.22%（每年）,95%×中证100指数收益率+5%×活期存款利率(税后),中证100指数
国投瑞银中证500指数量化增强型证券投资基金,	007089,http://fundf10.eastmoney.com/jbgk_007089.html,股票指数,,2019年03月14日 / --,0.13亿元（截止至：2020年03月31日）,0.0990亿份,国投瑞银基金,http://fund.eastmoney.com/company/80000233.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,殷瑞飞,http://fund.eastmoney.com/manager/30202050.html,每份累计0.00元（0次）,1.00%（每年）,0.15%（每年）,中证500指数收益率×95%+商业银行活期存款利率(税前)×5%,中证500指数
建信央视财经50指数分级发起式证券投资基金,	165312,http://fundf10.eastmoney.com/jbgk_165312.html,股票指数,2013年02月25日,2013年03月28日 / 16.175亿份,6.59亿元（截止至：2020年03月31日）,6.5138亿份,建信基金,http://fund.eastmoney.com/company/80065990.html,交通银行,http://fund.eastmoney.com/bank/80001121.html,叶乐天,http://fund.eastmoney.com/manager/30161722.html,每份累计0.00元（0次）,1.00%（每年）,0.22%（每年）,95%×央视财经50指数收益率+5%×银行活期存款利率(税后),央视财经50指数
申万菱信中证500指数优选增强型证券投资基金,	003986,http://fundf10.eastmoney.com/jbgk_003986.html,股票指数,2016年12月23日,2017年01月10日 / 2.157亿份,12.14亿元（截止至：2020年03月31日）,9.9012亿份,申万菱信基金,http://fund.eastmoney.com/company/80045188.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,刘敦,http://fund.eastmoney.com/manager/30556142.html,每份累计0.09元（2次）,1.00%（每年）,0.20%（每年）,中证500指数收益率*95%+银行活期存款利率(税后)*5%,中证500指数
安信中证500指数增强型证券投资基金,	005965,http://fundf10.eastmoney.com/jbgk_005965.html,股票指数,2018年09月14日,2018年11月29日 / 2.477亿份,0.05亿元（截止至：2020年03月31日）,0.0378亿份,安信基金,http://fund.eastmoney.com/company/80163340.html,宁波银行,http://fund.eastmoney.com/bank/80045209.html,徐黄玮,http://fund.eastmoney.com/manager/30559334.html,每份累计0.00元（0次）,0.80%（每年）,0.10%（每年）,95%×中证500指数收益率+5%×银行活期存款利率(税后),中证500指数
前海开源MSCI中国A股指数型证券投资基金,	006524,http://fundf10.eastmoney.com/jbgk_006524.html,股票指数,2018年10月16日,2018年11月27日 / 2.284亿份,0.12亿元（截止至：2020年03月31日）,0.1092亿份,前海开源基金,http://fund.eastmoney.com/company/80280038.html,招商银行,http://fund.eastmoney.com/bank/10000020.html,陶曙斌,http://fund.eastmoney.com/manager/30525552.html,每份累计0.10元（1次）,0.50%（每年）,0.10%（每年）,MSCI中国A股指数收益率×95%+银行人民币活期存款利率(税后)×5%,CHINA A ONSHORE
安信中证500指数增强型证券投资基金,	005966,http://fundf10.eastmoney.com/jbgk_005966.html,股票指数,2018年09月14日,2018年11月29日 / 2.477亿份,0.30亿元（截止至：2020年03月31日）,0.2314亿份,安信基金,http://fund.eastmoney.com/company/80163340.html,宁波银行,http://fund.eastmoney.com/bank/80045209.html,徐黄玮,http://fund.eastmoney.com/manager/30559334.html,每份累计0.00元（0次）,0.80%（每年）,0.10%（每年）,95%×中证500指数收益率+5%×银行活期存款利率(税后),中证500指数
富国中证500指数增强型证券投资基金(LOF),	161017,http://fundf10.eastmoney.com/jbgk_161017.html,股票指数,2011年09月09日,2011年10月12日 / 4.555亿份,60.85亿元（截止至：2020年03月31日）,36.2964亿份,富国基金,http://fund.eastmoney.com/company/80000221.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,李笑薇,http://fund.eastmoney.com/manager/30055839.html,每份累计0.37元（2次）,1.00%（每年）,0.15%（每年）,"95%×中证500指数收益率+1%(指年收益率,评价时按期间折算)",中证500指数
汇添富价值多因子量化策略股票型证券投资基金,	005530,http://fundf10.eastmoney.com/jbgk_005530.html,股票型,2017年12月27日,2018年03月23日 / 3.615亿份,1.24亿元（截止至：2020年03月31日）,1.1087亿份,汇添富基金,http://fund.eastmoney.com/company/80053708.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,吴振翔,http://fund.eastmoney.com/manager/30057296.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率 * 90% + 活期存款利率(税后)* 10%,该基金无跟踪标的
中融中证500交易型开放式指数证券投资基金联接基金,	007885,http://fundf10.eastmoney.com/jbgk_007885.html,联接基金,2019年11月18日,2019年12月31日 / 2.991亿份,1.24亿元（截止至：2020年03月31日）,1.3069亿份,中融基金,http://fund.eastmoney.com/company/80341238.html,光大银行,http://fund.eastmoney.com/bank/80001066.html,赵菲,http://fund.eastmoney.com/manager/30342503.html,每份累计0.00元（0次）,0.30%（每年）,0.10%（每年）,中证500指数收益率×95%+银行活期存款利率(税后)×5%,中证500指数
万家中证500指数增强型发起式证券投资基金,	006729,http://fundf10.eastmoney.com/jbgk_006729.html,股票指数,2019年05月06日,2019年05月23日 / 2.160亿份,0.57亿元（截止至：2020年03月31日）,0.4971亿份,万家基金,http://fund.eastmoney.com/company/80000240.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,乔亮,http://fund.eastmoney.com/manager/30533599.html,每份累计0.01元（1次）,1.00%（每年）,0.20%（每年）,中证500指数收益率*95%+一年期人民币定期存款利率(税后)*5%,中证500指数
新华MSCI中国A股国际交易型开放式指数证券投资基金联接基金,	007541,http://fundf10.eastmoney.com/jbgk_007541.html,联接基金,2019年07月01日,2019年08月14日 / 3.119亿份,0.70亿元（截止至：2020年03月31日）,0.6991亿份,新华基金,http://fund.eastmoney.com/company/80000249.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,邓岳,http://fund.eastmoney.com/manager/30130519.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,MSCI中国A股国际指数收益率×95%+银行活期存款税后利率×5%,MSCI中国A股国际指数
华泰柏瑞中证500交易型开放式指数证券投资基金联接基金,	001214,http://fundf10.eastmoney.com/jbgk_001214.html,联接基金,2015年04月15日,2015年05月13日 / 6.619亿份,1.61亿元（截止至：2020年03月31日）,2.8764亿份,华泰柏瑞基金,http://fund.eastmoney.com/company/80055334.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,柳军,http://fund.eastmoney.com/manager/30050008.html,每份累计0.00元（0次）,0.15%（每年）,0.05%（每年）,95%*中证500指数收益率+5%*银行活期存款利率(税后),中证500指数
