fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,	002003,工银新机遇灵活配置混合A,2020-04-24,1.0180,1.0180,-0.3914,-0.0981,3.8776,0.2956,11.7453,11.6228,5.9313,1.80,2.5176,1.80,0.15%,http://fund.eastmoney.com/	002003.html
hh,	003345,安信新成长混合A,2020-04-24,1.1119,1.2019,-0.0539,-0.0988,1.0727,0.4063,2.2061,5.4834,12.4562,18.9817,0.1621,21.3256,0.10%,http://fund.eastmoney.com/	003345.html
gp,	002595,博时工业4.0主题股票,2020-04-24,1.5540,1.5540,-1.2079,-0.7663,3.1873,-0.7663,20.5586,21.5012,30.6981,52.5025,3.60,55.40,0.15%,http://fund.eastmoney.com/	002595.html
gp,	233010,大摩深证300指数增强,2020-04-24,1.5530,1.5530,-0.8934,-0.7668,6.6621,-1.3342,9.0590,4.0885,4.0188,7.5485,1.4370,55.30,0.12%,http://fund.eastmoney.com/	233010.html
gp,	002315,创金合信沪深300指数增强C,2020-04-24,1.1256,1.2706,-0.8195,-0.7669,5.4822,-2.6550,2.3832,4.7948,9.9863,27.5066,-4.1308,28.0804,0.00%,http://fund.eastmoney.com/	002315.html
hh,	000279,华商红利优选混合,2020-04-24,1.01,2.0410,-0.2962,-0.0989,5.87,3.0612,9.5036,14.2147,6.2344,18.4759,2.1075,154.3935,0.15%,http://fund.eastmoney.com/	000279.html
hh,	006801,前海联合科技先锋混合A,2020-04-24,1.2117,1.2117,-0.9564,-0.0989,6.7295,6.7671,21.3520,,,,16.1188,21.17,0.15%,http://fund.eastmoney.com/	006801.html
hh,	002983,长信国防军工量化混合A,2020-04-24,0.8844,0.8844,-1.4157,-0.1017,3.7663,7.9853,17.8571,15.9413,7.0184,-4.6572,12.6624,-11.56,0.15%,http://fund.eastmoney.com/	002983.html
gp,	008184,新华沪深300指数增强C,2020-04-24,0.9311,0.9311,-0.7991,-0.7673,4.2782,-5.0479,,,,,-7.4637,-6.89,0.00%,http://fund.eastmoney.com/	008184.html
gp,	002310,创金合信沪深300指数增强A,2020-04-24,1.1251,1.2631,-0.8286,-0.7674,5.4946,-2.6394,2.4867,4.9436,9.9375,27.4785,-4.0999,27.2745,0.15%,http://fund.eastmoney.com/	002310.html
gp,	001070,建信信息产业股票,2020-04-24,1.5510,1.5510,-1.8354,-0.7678,4.5853,-6.4536,9.5339,18.0365,28.2878,37.3782,3.1250,55.10,0.15%,http://fund.eastmoney.com/	001070.html
hh,	004148,圆信永丰多策略,2020-04-24,1.3612,1.3612,-0.6278,-0.1027,6.2607,-0.5843,15.7975,20.3856,18.4992,35.8890,5.8641,36.12,0.15%,http://fund.eastmoney.com/	004148.html
gp,	005881,建信上证50ETF联接C,2020-04-24,1.1623,1.1673,-0.7090,-0.7683,5.1855,-3.1981,-2.7770,0.3047,,,-6.6725,16.7146,0.00%,http://fund.eastmoney.com/	005881.html
hh,	530001,建信恒久价值混合,2020-04-24,0.8753,3.1529,-1.6075,-0.1027,3.9302,-0.9505,16.5357,24.2971,17.5057,18.7814,5.9557,380.5792,0.15%,http://fund.eastmoney.com/	530001.html
hh,	001829,北信瑞丰中国智造,2020-04-24,0.9610,0.9610,-0.6205,-0.1040,4.7983,0.1042,7.8563,7.6148,8.8335,-8.3889,-0.8256,-3.90,0.15%,http://fund.eastmoney.com/	001829.html
hh,	004727,先锋聚优C,2020-04-24,0.8615,0.8615,-1.2721,-0.1044,6.8991,2.0856,12.2622,3.3841,-3.6784,,2.8411,-13.85,0.00%,http://fund.eastmoney.com/	004727.html
gp,	006119,银华中证央企结构调整ETF联接,2020-04-24,0.9166,0.9166,-1.2497,-0.7686,1.2706,-4.6202,-4.6202,-14.3204,,,-7.7682,-8.34,0.12%,http://fund.eastmoney.com/	006119.html
gp,	005515,银华中小市值量化优选A,2020-04-24,0.9148,0.9148,-1.7295,-0.7701,2.5331,-2.0347,3.1574,-6.3856,,,-0.7486,-8.52,0.15%,http://fund.eastmoney.com/	005515.html
gp,	001630,天弘中证计算机ETF联接C,2020-04-24,0.8241,0.8241,-1.6587,-0.7706,0.3898,1.7031,14.4742,9.6315,11.9549,28.3245,9.3841,-17.59,0.00%,http://fund.eastmoney.com/	001630.html
hh,	501002,长信价值优选混合,2020-04-24,0.8594,0.8594,-0.2669,-0.1046,6.3219,-0.4863,5.7984,18.4399,-1.5578,-11.8564,-1.2751,-14.06,0.12%,http://fund.eastmoney.com/	501002.html
hh,	001979,南方沪港深价值,2020-04-24,0.9520,0.9520,-0.5225,-0.1049,12.93,-2.8571,2.9189,2.5862,1.3845,-6.9404,-3.4483,-4.80,0.15%,http://fund.eastmoney.com/	001979.html
hh,	004226,国寿安保稳诚混合C,2020-04-24,1.0463,1.1609,-0.3239,-0.1050,2.7497,2.8103,4.2755,5.4723,10.0627,15.4120,2.9519,17.0046,0.00%,http://fund.eastmoney.com/	004226.html
hh,	004900,财通资管鑫锐混合A,2020-04-24,1.2247,1.2247,-0.4147,-0.1060,-0.0082,0.8980,9.1922,19.2502,19.2386,,0.4758,22.47,0.12%,http://fund.eastmoney.com/	004900.html
gp,	001105,信达澳银转型创新股票,2020-04-24,0.7720,0.7720,-0.8986,-0.7712,5.1771,-0.1294,10.1284,6.6298,7.3713,17.3252,3.3467,-22.80,0.15%,http://fund.eastmoney.com/	001105.html
gp,	501311,嘉实港股通新经济指数A,2020-04-24,1.0035,1.0035,-1.5597,-0.7713,10.5298,-5.2676,0.7530,-2.8275,,,-4.3921,0.35,0.10%,http://fund.eastmoney.com/	501311.html
gp,	006087,华泰柏瑞中证500ETF联接C,2020-04-24,0.5889,0.5889,-1.4723,-0.7750,3.4247,-1.0419,7.4243,-2.7737,,,0.9773,0.5292,0.00%,http://fund.eastmoney.com/	006087.html
gp,	001162,前海开源优势蓝筹股票A,2020-04-24,1.2770,1.2770,-0.6226,-0.7770,3.9902,0.9486,9.9914,28.7298,15.2527,40.9492,-1.8447,27.70,0.15%,http://fund.eastmoney.com/	001162.html
gp,	001638,前海开源优势蓝筹股票C,2020-04-24,1.4010,1.4010,-0.6383,-0.7790,3.9318,0.9366,9.9686,28.5321,15.0246,40.6627,-1.8908,40.10,0.15%,http://fund.eastmoney.com/	001638.html
hh,	006424,嘉合锦程混合A,2020-04-24,1.2234,1.3234,-0.6255,-0.1062,9.8599,11.6954,20.2974,32.2619,,,12.29,34.1797,0.15%,http://fund.eastmoney.com/	006424.html
hh,	200011,长城景气行业龙头混合,2020-04-24,1.0259,1.0509,-1.4032,-0.1071,1.8162,-0.4077,7.1772,3.4590,-10.0876,-7.4098,1.0241,4.8577,0.15%,http://fund.eastmoney.com/	200011.html
hh,	006802,前海联合科技先锋混合C,2020-04-24,1.2075,1.2075,-0.9596,-0.1075,6.6979,6.6696,21.0648,,,,15.9720,20.75,0.00%,http://fund.eastmoney.com/	006802.html
gp,	006214,平安500ETF联接A,2020-04-24,1.1160,1.1160,-1.4657,-0.7824,3.2760,-1.9504,6.0534,-5.5838,,,-0.0358,11.60,0.10%,http://fund.eastmoney.com/	006214.html
gp,	001158,工银新材料新能源股票,2020-04-24,0.76,0.76,-0.5236,-0.7833,6.2937,0.5291,12.5926,8.5714,15.1515,12.0944,0.6623,-24,0.15%,http://fund.eastmoney.com/	001158.html
gp,	005516,银华中小市值量化优选C,2020-04-24,0.9370,0.9370,-1.7408,-0.7836,2.4940,-2.1410,3.3190,-5.9803,,,-0.8466,-6.30,0.00%,http://fund.eastmoney.com/	005516.html
gp,	006215,平安500ETF联接C,2020-04-24,1.1141,1.1141,-1.4768,-0.7837,3.2626,-1.9796,5.9836,-5.6966,,,-0.0718,11.41,0.00%,http://fund.eastmoney.com/	006215.html
hh,	003346,安信新成长混合C,2020-04-24,1.1084,1.1944,-0.0541,-0.1082,1.0576,0.3530,2.1096,5.2712,12.0116,18.2958,0.0993,20.4961,0.00%,http://fund.eastmoney.com/	003346.html
hh,	180018,银华和谐主题混合,2020-04-24,2.7610,2.8410,-0.0724,-0.1085,9.4332,1.2468,11.7814,20.2003,27.6468,49.4856,5.0609,196.9771,0.15%,http://fund.eastmoney.com/	180018.html
hh,	530006,建信核心精选混合,2020-04-24,1.8240,2.9380,-0.2188,-0.1095,8.3779,1.8425,13.7777,28.8376,35.2623,41.4768,2.1771,323.7949,0.15%,http://fund.eastmoney.com/	530006.html
gp,	001241,国寿安保中证500ETF联接,2020-04-24,0.5183,0.5183,-1.4639,-0.7849,3.2058,-1.8371,5.7107,-5.0558,-8.4113,-9.5937,0.0772,-48.1752,0.12%,http://fund.eastmoney.com/	001241.html
hh,	005840,富国产业驱动混合,2020-04-24,1.7252,1.7252,-1.2987,-0.11,6.5991,9.4878,28.3535,40.2374,,,18.9793,72.52,0.15%,http://fund.eastmoney.com/	005840.html
hh,	003062,银华通利混合A,2020-04-24,1.1775,1.1775,-0.0764,-0.1103,2.0983,2.0276,4.6481,9.7288,12.6579,16.3078,2.3379,17.75,0.10%,http://fund.eastmoney.com/	003062.html
gp,	006614,嘉实港股通新经济指数C,2020-04-24,0.9982,0.9982,-1.5679,-0.7852,10.4815,-5.3659,0.5642,-3.1908,,,-4.5242,-0.18,0.00%,http://fund.eastmoney.com/	006614.html
gp,	003766,广发创业板ETF联接C,2020-04-24,1.0987,1.0987,-1.1783,-0.7856,6.2881,2.9999,17.3950,13.9139,9.1279,,9.2908,9.87,0.00%,http://fund.eastmoney.com/	003766.html
hh,	003950,博时鑫润混合A,2020-04-24,1.1732,1.2757,-0.2211,-0.1107,3.1022,0.6693,4.4051,9.7230,17.8451,26.7607,-0.1447,28.8142,0.08%,http://fund.eastmoney.com/	003950.html
hh,	003951,博时鑫润混合C,2020-04-24,1.1716,1.2753,-0.2299,-0.1108,3.0884,0.6356,4.3462,9.61,17.5978,27.3939,-0.1789,28.7952,0.08%,http://fund.eastmoney.com/	003951.html
hh,	005905,华泰保兴成长优选C,2020-04-24,1.5278,1.5278,-1.3623,-0.1112,7.2817,1.9485,18.8395,39.3216,,,7.3571,52.7647,0.00%,http://fund.eastmoney.com/	005905.html
hh,	003063,银华通利混合C,2020-04-24,1.1526,1.1526,-0.0780,-0.1127,2.0723,1.9549,4.4684,9.4067,11.9899,15.2485,2.2352,15.26,0.00%,http://fund.eastmoney.com/	003063.html
gp,	003765,广发创业板ETF联接A,2020-04-24,1.0987,1.0987,-1.1783,-0.7856,6.2984,3.0482,17.5080,14.1625,9.2473,,9.3560,9.87,0.12%,http://fund.eastmoney.com/	003765.html
gp,	519034,海富通中证500增强A,2020-04-24,1.3886,1.3886,-1.0334,-0.7859,7.3355,-2.5544,14.1941,2.1029,-9.5964,-5.9214,3.5496,38.86,0.12%,http://fund.eastmoney.com/	519034.html
gp,	004716,信诚量化阿尔法股票,2020-04-24,1.1606,1.1606,-0.7016,-0.7865,5.3272,-2.4542,3.3022,5.5667,12.6577,,-4.2251,16.06,0.15%,http://fund.eastmoney.com/	004716.html
hh,	008960,长信国防军工量化混合C,2020-04-24,0.8838,0.8838,-1.4166,-0.1130,3.7446,,,,,,,-7.4458,0.00%,http://fund.eastmoney.com/	008960.html
hh,	004225,国寿安保稳诚混合A,2020-04-24,1.0470,1.1642,-0.3332,-0.1145,2.7478,2.8285,4.3245,5.5712,10.2651,15.7461,2.9701,17.3664,0.08%,http://fund.eastmoney.com/	004225.html
hh,	007775,汇安量化先锋混合A,2020-04-24,1.0451,1.0451,-0.7597,-0.1147,7.0689,0.8297,,,,,2.1004,4.51,0.15%,http://fund.eastmoney.com/	007775.html
hh,	004901,财通资管鑫锐混合C,2020-04-24,1.2165,1.2165,-0.4256,-0.1150,-0.0247,0.8456,9.0738,19.0080,18.7293,,0.4127,21.65,0.12%,http://fund.eastmoney.com/	004901.html
hh,	160607,鹏华价值优势混合(LOF),2020-04-24,0.8680,4.5710,-0.80,-0.1151,9.3199,0.6960,19.9094,28.5105,19.9094,38.0665,3.7128,503.8298,0.15%,http://fund.eastmoney.com/	160607.html
gp,	005832,景顺MSCI中国A股国际通联接,2020-04-24,1.0720,1.0720,-0.8050,-0.7867,4.9334,-2.5809,1.5825,0.0747,,,-3.7702,7.20,0.12%,http://fund.eastmoney.com/	005832.html
gp,	006438,博时央调ETF联接A,2020-04-24,0.9695,0.9695,-1.2629,-0.7880,1.2850,-4.8203,-4.6893,-14.8067,,,-8.0258,-3.05,0.12%,http://fund.eastmoney.com/	006438.html
gp,	009047,东财创业板C,2020-04-24,1.0692,1.0692,-1.2013,-0.7887,4.4549,,,,,,,6.92,0.00%,http://fund.eastmoney.com/	009047.html
hh,	002282,平安安享灵活配置混合A,2020-04-24,1.1268,1.1268,-0.1418,-0.1152,2.2319,1.6784,4.5851,1.3127,10.3624,11.4540,1.1490,12.68,0.12%,http://fund.eastmoney.com/	002282.html
hh,	003854,汇安丰华混合A,2020-04-24,1.0394,1.7078,0,-0.1153,0.2992,2.1223,3.0124,4.3738,1.9948,14.7787,2.0120,73.6258,0.15%,http://fund.eastmoney.com/	003854.html
hh,	007663,平安安享灵活配置混合C,2020-04-24,1.1269,1.1269,-0.1418,-0.1153,2.2224,1.6507,4.6235,,,,1.1126,6.5727,0.00%,http://fund.eastmoney.com/	007663.html
gp,	005414,创金合信国证A股指数A,2020-04-24,0.9683,0.9683,-1.2443,-0.7889,3.6946,-1.3147,3.8726,-2.2906,1.7977,,-1.4252,-3.17,0.15%,http://fund.eastmoney.com/	005414.html
gp,	501061,中金优选300指数(LOF)C,2020-04-24,1.1943,1.1943,-0.5993,-0.7892,3.5730,-4.6086,-1.2730,-0.1505,,,-6.8045,19.43,0.00%,http://fund.eastmoney.com/	501061.html
gp,	005868,平安MSCI中国A股ETF联接A,2020-04-24,1.1681,1.1681,-0.8151,-0.7899,5.0166,-2.7556,2.9526,1.2833,,,-3.8443,16.81,0.10%,http://fund.eastmoney.com/	005868.html
hh,	320003,诺安先锋混合,2020-04-24,1.5532,3.4367,-1.9383,-0.1158,9.1037,8.2897,16.6329,9.4188,15.6343,20.7213,9.2802,484.6288,0.15%,http://fund.eastmoney.com/	320003.html
hh,	519089,新华优选成长混合,2020-04-24,1.5498,2.8428,-1.2489,-0.1160,-0.1675,1.6262,22.8927,26.4008,34.3015,42.0845,8.3095,296.1532,0.15%,http://fund.eastmoney.com/	519089.html
hh,	006009,国融融银灵活配置混合A,2020-04-24,1.0262,1.0762,-0.0682,-0.1168,0.8451,-5.4891,-2.6376,-4.0038,,,-6.4966,7.3753,0.12%,http://fund.eastmoney.com/	006009.html
hh,	000804,中信建投稳利混合A,2020-04-24,1.1101,1.3502,-0.1978,-0.1170,2.9109,1.2218,1.8440,4.9046,7.2975,10.5678,0.2619,38.0610,0.12%,http://fund.eastmoney.com/	000804.html
gp,	001588,天弘中证800指数A,2020-04-24,0.9667,0.9667,-0.9630,-0.7902,4.3840,-2.6093,3.8569,1.0453,8.0715,19.73,-3.3010,-3.33,0.10%,http://fund.eastmoney.com/	001588.html
gp,	213010,宝盈中证100指数增强A,2020-04-24,1.6320,1.6320,-0.6090,-0.7903,4.8170,-3.7736,-0.3054,5.0869,17.0732,44.8092,-5.7192,63.20,0.12%,http://fund.eastmoney.com/	213010.html
gp,	050021,博时创业板ETF联接A,2020-04-24,1.6432,1.6432,-1.1728,-0.7909,6.2254,4.1252,19.5054,15.6532,15.5068,30.1648,10.9296,64.3036,0.08%,http://fund.eastmoney.com/	050021.html
gp,	006248,华夏创业板ETF联接A,2020-04-24,1.3670,1.3670,-1.1783,-0.7911,6.1335,4.3990,20.1970,17.3894,,,11.4372,36.70,0.12%,http://fund.eastmoney.com/	006248.html
gp,	006439,博时央调ETF联接C,2020-04-24,0.9655,0.9655,-1.2680,-0.7912,1.2479,-4.9237,-4.8862,-15.0611,,,-8.1526,-3.45,0.00%,http://fund.eastmoney.com/	006439.html
hh,	001869,招商制造业混合A,2020-04-24,1.6790,1.7990,-0.7683,-0.1189,8.5327,16.1938,37.7359,45.4939,43.3817,59.7527,24.3704,88.0078,0.15%,http://fund.eastmoney.com/	001869.html
hh,	005459,银河嘉谊灵活配置混合A,2020-04-24,0.9909,0.9909,-0.3620,-0.1210,4.3712,-0.9793,3.1543,-0.6218,1.5058,,-1.3343,-0.91,0.08%,http://fund.eastmoney.com/	005459.html
gp,	000008,嘉实中证500ETF联接A,2020-04-24,1.4165,1.4825,-1.4677,-0.7914,3.3489,-2.2429,5.3630,-6.4214,-9.2544,-11.2340,-0.4848,48.9316,0.12%,http://fund.eastmoney.com/	000008.html
gp,	007815,嘉实新兴科技100ETF联接A,2020-04-24,1.1280,1.1280,-1.8704,-0.7915,4.0974,-1.5191,,,,,8.7543,12.7887,0.12%,http://fund.eastmoney.com/	007815.html
gp,	005869,平安MSCI中国A股ETF联接C,2020-04-24,1.1648,1.1648,-0.8090,-0.7921,5.0126,-2.7713,2.8884,1.1550,,,-3.8785,16.48,0.00%,http://fund.eastmoney.com/	005869.html
gp,	501060,中金优选300指数(LOF)A,2020-04-24,1.2013,1.2013,-0.6040,-0.7928,3.5871,-4.5527,-1.1520,0.0833,,,-6.7314,20.13,0.10%,http://fund.eastmoney.com/	501060.html
gp,	009004,海富通中证500增强C,2020-04-24,1.3882,1.3882,-1.0337,-0.7932,7.3129,,,,,,,-8.7131,0.00%,http://fund.eastmoney.com/	009004.html
hh,	005460,银河嘉谊灵活配置混合C,2020-04-24,0.9896,0.9896,-0.3725,-0.1211,4.3552,-1.0103,3.1048,-0.7024,1.3311,,-1.3655,-1.04,0.00%,http://fund.eastmoney.com/	005460.html
hh,	003028,安信新优选混合A,2020-04-24,1.0604,1.2584,-0.1130,-0.1224,1.4058,0.8273,2.9015,7.0498,15.1213,24.3513,0.4071,27.5223,0.08%,http://fund.eastmoney.com/	003028.html
hh,	519139,海富通沪港深灵活配置混合,2020-04-24,1.2952,1.2952,-1.0089,-0.1234,8.6851,-1.0164,5.3608,1.3221,8.1225,27.9084,-4.9743,29.52,0.15%,http://fund.eastmoney.com/	519139.html
gp,	007379,易方达上证50ETF联接基金A,2020-04-24,1,1,-0.7050,-0.7937,5.2853,-2.1622,0.4520,,,,-5.0873,0,0.05%,http://fund.eastmoney.com/	007379.html
gp,	110026,易方达创业板ETF联接A,2020-04-24,2.0359,2.0359,-1.1939,-0.7943,6.1360,2.8960,18.6699,15.1071,10.5086,9.0583,9.7935,103.59,0.12%,http://fund.eastmoney.com/	110026.html
gp,	007380,易方达上证50ETF联接基金C,2020-04-24,0.9992,0.9992,-0.7056,-0.7943,5.2787,-2.1831,0.3918,,,,-5.1182,-0.08,0.00%,http://fund.eastmoney.com/	007380.html
hh,	003029,安信新优选混合C,2020-04-24,1.0508,1.2478,-0.1141,-0.1236,1.3992,0.7961,2.8482,6.9420,14.8946,23.9283,0.3725,26.4317,0.00%,http://fund.eastmoney.com/	003029.html
hh,	006425,嘉合锦程混合C,2020-04-24,1.2097,1.3097,-0.6243,-0.1238,9.7831,11.4622,19.7752,31.3002,,,12.0092,32.7708,0.00%,http://fund.eastmoney.com/	006425.html
hh,	004182,建信瑞福添利混合A,2020-04-24,0.9673,0.9673,-0.2681,-0.1239,1.1291,-1.9661,2.9152,-0.3503,-0.2372,,-0.1857,-3.27,0.10%,http://fund.eastmoney.com/	004182.html
gp,	007580,宝盈中证100指数增强C,2020-04-24,1.6220,1.6220,-0.6127,-0.7951,4.7127,-4.0236,-0.7344,,,,-6.0255,2.9188,0.00%,http://fund.eastmoney.com/	007580.html
gp,	002903,广发中证500ETF联接C,2020-04-24,0.9210,0.9210,-1.4763,-0.7971,3.3206,-1.5394,5.8013,-5.9724,-9.0550,-11.6970,0.3377,-7.90,0.00%,http://fund.eastmoney.com/	002903.html
gp,	160119,南方中证500ETF联接A,2020-04-24,1.3440,1.4440,-1.4952,-0.7972,3.3290,-2.1264,6.0523,-5.7107,-8.5279,-10.6264,-0.1931,46.7932,0.12%,http://fund.eastmoney.com/	160119.html
hh,	007776,汇安量化先锋混合C,2020-04-24,1.0425,1.0425,-0.7615,-0.1245,7.0219,0.7052,,,,,1.9460,4.25,0.00%,http://fund.eastmoney.com/	007776.html
hh,	003855,汇安丰华混合C,2020-04-24,1.0362,1.1573,-0.0096,-0.1253,0.2903,2.0988,2.9505,4.2181,3.1764,15.9769,1.9782,16.1973,0.00%,http://fund.eastmoney.com/	003855.html
gp,	009046,东财创业板A,2020-04-24,1.0694,1.0694,-1.2102,-0.7978,4.4744,,,,,,,6.94,0.12%,http://fund.eastmoney.com/	009046.html
gp,	001589,天弘中证800指数C,2020-04-24,0.9559,0.9559,-0.9738,-0.7991,4.3559,-2.6578,3.7330,0.8227,7.61,18.9374,-3.3664,-4.41,0.00%,http://fund.eastmoney.com/	001589.html
hh,	006010,国融融银灵活配置混合C,2020-04-24,1.0205,1.0705,-0.0685,-0.1273,0.8199,-5.5442,-2.7448,-4.2144,,,-6.5648,6.7947,0.00%,http://fund.eastmoney.com/	006010.html
hh,	005197,工银沪港深精选混合A,2020-04-24,0.9366,0.9366,-1.1921,-0.1280,10.5655,-2.1623,1.7049,-3.3935,-1.2338,,-3.4234,-6.34,0.15%,http://fund.eastmoney.com/	005197.html
hh,	000480,东方红新动力混合,2020-04-24,2.3370,2.4250,-0.7222,-0.1282,3.5445,-7.1883,-0.5955,-7.3355,-6.4826,8.7989,-6.7066,148.7774,1.50%,http://fund.eastmoney.com/	000480.html
gp,	001052,华夏中证500ETF联接A,2020-04-24,0.5834,0.5834,-1.4860,-0.7992,3.2566,-2.1141,6.0727,-5.4457,-8.4144,-9.9691,-0.1027,-41.66,0.12%,http://fund.eastmoney.com/	001052.html
gp,	070039,嘉实中证500ETF联接C,2020-04-24,1.1171,1.1171,-1.4816,-0.7992,3.3013,-2.3429,5.1388,-6.8074,,,-0.6139,11.71,0.00%,http://fund.eastmoney.com/	070039.html
gp,	004744,易方达创业板ETF联接C,2020-04-24,2.0224,2.0224,-1.1969,-0.7995,6.1126,2.8270,18.5046,14.7201,9.8057,,9.7044,11.7719,0.00%,http://fund.eastmoney.com/	004744.html
hh,	005198,工银沪港深精选混合C,2020-04-24,0.9291,0.9291,-1.2016,-0.1290,10.5413,-2.2206,1.5965,-3.6003,-1.6929,,-3.4902,-7.09,0.00%,http://fund.eastmoney.com/	005198.html
hh,	000511,国泰国策驱动灵活配置混合A,2020-04-24,1.5360,1.5360,-0.2597,-0.13,2.2636,1.1858,6.4449,8.3980,-5.5931,0.9198,2.3318,53.60,0.08%,http://fund.eastmoney.com/	000511.html
gp,	162711,广发中证500ETF联接A,2020-04-24,1.1537,1.1537,-1.4774,-0.7997,3.3318,-1.4858,5.9121,-5.7820,-8.7118,-11.0486,0.4003,15.37,0.12%,http://fund.eastmoney.com/	162711.html
gp,	002656,南方创业板ETF联接A,2020-04-24,0.9788,0.9788,-1.2111,-0.8006,6.3104,4.1387,20.3492,16.7740,12.8690,12.9863,11.2399,-2.12,0.12%,http://fund.eastmoney.com/	002656.html
gp,	004192,招商中证500指数A,2020-04-24,0.9909,0.9909,-1.4226,-0.8009,4.0861,-0.3319,6.8586,-1.3834,-5.2405,,1.5891,-0.91,0.12%,http://fund.eastmoney.com/	004192.html
gp,	007816,嘉实新兴科技100ETF联接C,2020-04-24,1.1269,1.1269,-1.8722,-0.8010,4.0727,-1.5723,,,,,8.6797,12.6787,0.00%,http://fund.eastmoney.com/	007816.html
hh,	008955,交银创新领航混合,2020-04-24,0.9784,0.9784,-0.1123,-0.1327,0,,,,,,,-2.16,0.15%,http://fund.eastmoney.com/	008955.html
hh,	001379,景顺长城领先回报混合C,2020-04-24,1.5030,1.57,-0.1329,-0.1329,2.5939,2.8748,6.0692,6.1441,11.8988,25.0686,3.5124,58.3368,0.00%,http://fund.eastmoney.com/	001379.html
hh,	377530,上投摩根行业轮动混合A,2020-04-24,2.2430,2.5980,-1.3632,-0.1336,10.7654,1.1271,25.3773,36.6849,24.6111,52.4824,13.9157,165.4719,0.15%,http://fund.eastmoney.com/	377530.html
hh,	006844,中信建投稳利混合C,2020-04-24,1.0450,1.0450,-0.2101,-0.1338,2.8645,1.1127,1.6339,,,,0.1246,4.50,0.00%,http://fund.eastmoney.com/	006844.html
gp,	110030,易方达沪深300量化增强,2020-04-24,2.4007,2.4007,-0.7893,-0.8016,4.6148,-3.7873,-1.2180,-1.5663,5.2154,24.9519,-5.1894,140.07,0.15%,http://fund.eastmoney.com/	110030.html
gp,	660011,农银中证500指数,2020-04-24,1.3364,1.3364,-1.4745,-0.8017,3.3885,-1.9803,5.3196,-6.9618,-10.7877,-14.2784,-0.0972,33.64,0.15%,http://fund.eastmoney.com/	660011.html
gp,	009012,平安创业板ETF联接A,2020-04-24,1.0144,1.0144,-1.0245,-0.8019,,,,,,,,1.44,0.06%,http://fund.eastmoney.com/	009012.html
gp,	009013,平安创业板ETF联接C,2020-04-24,1.0141,1.0141,-1.0151,-0.8021,,,,,,,,1.41,0.00%,http://fund.eastmoney.com/	009013.html
hh,	450010,国富策略回报混合,2020-04-24,1.4810,1.4810,-0.8038,-0.1349,6.6235,2.4913,13.5736,15.3427,13.5736,21.7928,3.1337,48.10,0.15%,http://fund.eastmoney.com/	450010.html
hh,	004495,博时量化平衡混合,2020-04-24,1.2456,1.2456,-0.8596,-0.1363,1.4002,7.7602,10.5726,2.9166,17.6871,,5.5951,24.56,0.15%,http://fund.eastmoney.com/	004495.html
hh,	004959,圆信永丰优悦生活混合,2020-04-24,1.1714,1.1714,-1.3475,-0.1364,5.7602,8.5233,19.3723,17.6813,17.9183,,11.0227,17.14,0.15%,http://fund.eastmoney.com/	004959.html
hh,	004468,建信瑞福添利混合C,2020-04-24,0.9464,0.9464,-0.2635,-0.1372,1.0787,-2.1202,2.6019,-0.9420,-1.4269,,-0.3685,-5.36,0.00%,http://fund.eastmoney.com/	004468.html
gp,	006249,华夏创业板ETF联接C,2020-04-24,1.3601,1.3601,-1.1842,-0.8023,6.1086,4.3181,20.0124,17.0381,,,11.3285,36.01,0.00%,http://fund.eastmoney.com/	006249.html
gp,	006196,华夏中证央企ETF联接A,2020-04-24,0.9755,0.9755,-1.2552,-0.8033,1.3928,-4.9220,-4.6712,-14.3397,,,-8.1191,-2.45,0.12%,http://fund.eastmoney.com/	006196.html
gp,	004348,南方中证500ETF联接C,2020-04-24,1.3336,1.4336,-1.4921,-0.8034,3.2997,-2.2216,5.8413,-6.0845,-9.2543,-11.6587,-0.3139,-15.5308,0.00%,http://fund.eastmoney.com/	004348.html
gp,	007135,广发中证100ETF联接A,2020-04-24,0.9867,0.9867,-0.6144,-0.8043,4.6563,-4.6298,-3.7272,,,,-7.6815,-1.33,0.12%,http://fund.eastmoney.com/	007135.html
hh,	002417,招商丰盛稳定增长混合C,2020-04-24,1.4510,1.4510,-0.9556,-0.1377,2.8349,-7.2251,12.2196,16.9219,19.7194,18.0635,4.6143,21.7282,0.15%,http://fund.eastmoney.com/	002417.html
hh,	000530,招商丰盛稳定增长混合A,2020-04-24,1.4490,1.4490,-0.9569,-0.1378,2.8389,-7.1154,12.50,17.5182,20.9516,19.8511,4.7722,44.90,0.15%,http://fund.eastmoney.com/	000530.html
hh,	000772,景顺长城中国回报灵活配置混合,2020-04-24,1.4450,1.4450,-1.9009,-0.1382,3.8075,4.0317,16.8149,16.4384,13.4223,16.7205,5.3207,44.50,0.15%,http://fund.eastmoney.com/	000772.html
hh,	008328,诺安新兴产业混合,2020-04-24,0.9938,0.9938,-0.3310,-0.1407,-0.2810,,,,,,,-0.62,0.15%,http://fund.eastmoney.com/	008328.html
