marketType,datetime,total_net_in,total_in,total_out,today_in,grand_total_in,today_balance,stock_code,stock,stock_up,sz_index,sz_index_percent
1.0,2018-03-06,6.36,51.48,45.12,7.19,2027.47,122.81,	600596,新安股份,10.02,3289.64,1.0
1.0,2018-03-05,-12.74,35.15,47.9,-12.34,2021.11,142.34,	600635,大众公用,9.95,3256.93,0.07
1.0,2018-03-02,-8.76,35.32,44.07,-8.3,2033.85,138.3,	600577,精达股份,10.0,3254.53,-0.59
1.0,2018-03-01,4.49,46.11,41.62,5.53,2042.61,124.47,	600536,中国软件,10.02,3273.75,0.44
1.0,2018-02-28,-6.6,41.51,48.11,-6.0,2038.12,136.0,	600072,中船科技,10.03,3259.41,-0.99
1.0,2018-02-27,16.48,62.64,46.16,17.02,2044.72,112.98,	600372,中航电子,10.01,3292.07,-1.13
1.0,2018-02-26,20.45,52.67,32.23,20.96,2028.24,109.04,	603888,新华网,9.99,3329.57,1.23
1.0,2018-02-23,11.86,48.93,37.07,12.39,2007.79,117.61,	600422,昆明制药,9.98,3289.02,0.63
1.0,2018-02-22,10.47,56.39,45.92,11.26,1995.94,118.74,	601111,中国国航,10.03,3268.56,2.17
1.0,2018-02-14,3.94,35.5,31.56,4.51,1985.46,125.49,	600507,方大特钢,7.36,3199.16,0.45
1.0,2018-02-13,-0.12,50.91,51.02,0.38,1981.53,129.62,	600876,洛阳玻璃,9.99,3184.96,0.98
1.0,2018-02-12,-13.05,58.1,71.15,-12.22,1981.64,142.22,	600438,通威股份,10.06,3154.12,0.78
1.0,2018-02-09,-21.07,82.59,103.66,-20.01,1994.69,150.01,	600507,方大特钢,7.08,3129.85,-4.05
1.0,2018-02-08,12.3,82.05,69.74,13.48,2015.76,116.52,	601231,环旭电子,6.59,3262.05,-1.43
1.0,2018-02-07,-2.11,96.17,98.28,-1.59,2003.46,131.59,	600053,九鼎投资,10.03,3309.26,-1.82
1.0,2018-02-06,-74.33,70.01,144.33,-73.66,2005.57,203.66,	601069,西部黄金,10.0,3370.65,-3.35
1.0,2018-02-05,-35.52,56.69,92.21,-34.32,2079.89,164.32,	600623,双钱股份,9.98,3487.5,0.73
1.0,2018-02-02,-12.53,59.68,72.21,-11.59,2115.42,141.59,	600583,海油工程,10.03,3462.08,0.44
1.0,2018-02-01,-8.81,69.08,77.89,-7.84,2127.95,137.84,	600996,贵广网络,5.95,3446.98,-0.97
1.0,2018-01-31,-3.41,53.46,56.88,-2.09,2136.76,132.09,	600828,成商集团,10.03,3480.83,-0.21
1.0,2018-01-30,-2.37,60.0,62.37,-1.7,2140.18,131.7,	600511,国药股份,8.19,3488.01,-0.99
1.0,2018-01-29,-4.78,64.17,68.95,-4.3,2142.55,134.3,	600093,禾嘉股份,9.99,3523.0,-0.99
1.0,2018-01-26,19.57,68.2,48.63,20.38,2147.33,109.62,	600398,海澜之家,8.03,3558.13,0.28
1.0,2018-01-25,13.04,67.15,54.11,14.9,2127.76,115.1,	600693,东百集团,10.01,3548.31,-0.31
1.0,2018-01-24,-6.97,62.76,69.74,-5.5,2114.72,135.5,	603019,中科曙光,9.14,3559.47,0.37
1.0,2018-01-23,24.21,84.65,60.44,25.09,2121.69,104.91,	600531,豫光金铅,10.05,3546.5,1.29
1.0,2017-12-19,8.49,33.17,24.68,9.09,1924.81,120.91,	600093,禾嘉股份,10.0,3296.54,0.88
1.0,2017-12-18,15.04,37.48,22.44,15.44,1916.32,114.56,	601699,潞安环能,10.0,3267.92,0.05
1.0,2017-12-15,-11.63,37.67,49.31,-10.65,1901.27,140.65,	601069,西部黄金,10.03,3266.14,-0.8
1.0,2017-12-14,2.02,31.81,29.79,2.48,1912.91,127.52,	600876,洛阳玻璃,9.99,3292.44,-0.32
1.0,2017-12-13,20.67,45.65,24.98,21.6,1910.89,108.4,	601111,中国国航,9.63,3303.04,0.68
1.0,2017-12-12,-5.26,31.09,36.35,-4.86,1890.21,134.86,	603881,数据港,10.01,3280.81,-1.25
1.0,2017-12-11,9.99,43.85,33.86,10.66,1895.48,119.34,	603881,数据港,10.01,3322.2,0.98
1.0,2017-12-08,27.56,58.22,30.67,29.24,1885.49,100.76,	601933,永辉超市,10.01,3289.99,0.55
1.0,2017-12-07,-8.82,37.46,46.28,-8.5,1857.93,138.5,	600446,金证股份,5.84,3272.05,-0.67
1.0,2017-12-06,-38.63,34.77,73.39,-38.33,1866.75,168.33,	600460,士兰微,10.04,3293.96,-0.29
1.0,2017-12-05,-27.47,41.46,68.93,-27.15,1905.37,157.15,	600053,九鼎投资,9.99,3303.68,-0.18
1.0,2017-12-04,-3.68,38.26,41.94,-3.02,1932.85,133.02,	600809,山西汾酒,6.86,3309.62,-0.24
1.0,2017-12-01,11.73,47.89,36.16,12.09,1936.52,117.91,	600667,太极实业,10.03,3317.62,0.01
1.0,2017-11-30,-2.53,43.42,45.95,-2.0,1924.79,132.0,	603165,荣晟环保,4.5,3317.19,-0.62
1.0,2017-11-29,9.35,51.45,42.1,10.15,1927.33,119.85,	600048,保利地产,10.02,3337.86,0.13
1.0,2017-11-28,20.14,52.75,32.61,21.01,1917.97,108.99,	600460,士兰微,10.04,3333.66,0.34
1.0,2017-11-27,-7.97,48.7,56.67,-7.02,1897.83,137.02,	603355,莱克电气,3.43,3322.23,-0.94
1.0,2017-11-24,8.49,64.08,55.59,9.44,1905.8,120.56,	600206,有研新材,10.0,3353.82,0.06
1.0,2017-11-23,20.12,81.66,61.54,20.99,1897.31,109.01,	603160,汇顶科技,10.0,3351.92,-2.29
1.0,2017-11-22,3.15,61.7,58.55,3.68,1877.19,126.32,	601766,中国中车,9.84,3430.46,0.59
1.0,2017-11-21,-5.16,55.8,60.95,-4.35,1874.04,134.35,	600030,中信证券,8.4,3410.5,0.53
1.0,2017-11-20,-16.13,49.56,65.69,-15.03,1879.19,145.03,	601222,林洋电子,9.97,3392.4,0.28
1.0,2017-11-17,-24.44,55.21,79.65,-23.38,1895.32,153.38,	603877,太平鸟,5.03,3382.91,-0.48
1.0,2017-11-16,-0.65,33.2,33.85,-0.04,1919.77,130.04,	600828,成商集团,10.0,3399.25,-0.1
1.0,2017-11-15,-12.67,38.41,51.08,-11.57,1920.41,141.57,	600559,老白干酒,10.0,3402.52,-0.79
1.0,2017-11-14,-0.68,42.79,43.47,-0.08,1933.09,130.08,	600559,老白干酒,10.0,3429.55,-0.53
1.0,2017-11-13,1.09,47.32,46.24,1.94,1933.77,128.06,	601222,林洋电子,10.05,3447.84,0.44
1.0,2017-11-10,1.13,46.47,45.34,2.15,1932.68,127.85,	600460,士兰微,10.04,3432.67,0.14
1.0,2017-11-09,16.78,48.65,31.86,17.43,1931.55,112.57,	600559,老白干酒,10.0,3427.79,0.36
1.0,2017-11-08,10.28,51.23,40.95,10.8,1914.76,119.2,	600559,老白干酒,9.98,3415.46,0.06
1.0,2017-11-07,9.09,49.71,40.62,9.7,1904.48,120.3,	603019,中科曙光,10.0,3413.57,0.75
1.0,2017-11-06,-1.09,32.72,33.81,-0.23,1895.39,130.23,	600206,有研新材,10.01,3388.17,0.49
1.0,2017-11-03,-2.56,38.01,40.58,-1.89,1896.47,131.89,	603929,亚翔集成,10.01,3371.74,-0.34
1.0,2017-11-02,8.1,41.01,32.9,8.92,1899.04,121.08,	600337,美克家居,6.86,3383.31,-0.37
1.0,2017-11-01,15.47,46.82,31.35,16.23,1890.94,113.77,	603019,中科曙光,8.97,3395.91,0.08
1.0,2017-10-31,-11.47,34.87,46.34,-10.41,1875.47,140.41,	600626,申达股份,10.0,3393.34,0.09
1.0,2017-10-30,-13.39,46.68,60.07,-12.56,1886.94,142.56,	600580,卧龙电气,9.95,3390.34,-0.77
1.0,2017-10-27,-0.9,43.88,44.78,1.27,1900.33,128.73,	600519,贵州茅台,7.36,3416.81,0.27
1.0,2017-10-26,13.42,54.81,41.39,14.46,1901.24,115.54,	601002,晋亿实业,10.05,3407.57,0.31
1.0,2017-10-25,2.07,35.39,33.33,2.87,1887.82,127.13,	603806,福斯特,8.16,3396.9,0.26
1.0,2017-10-24,-22.57,30.27,52.84,-22.07,1885.76,152.07,	600763,通策医疗,10.0,3388.25,0.22
1.0,2017-10-23,-12.39,25.39,37.78,-11.84,1908.32,141.84,	603128,华贸物流,10.04,3380.7,0.06
1.0,2017-10-20,-2.0,29.01,31.01,-1.26,1920.72,131.26,	600018,上港集团,10.06,3378.65,0.25
1.0,2017-10-19,-1.48,45.22,46.7,-0.95,1922.72,130.95,	603959,百利科技,10.02,3370.17,-0.34
1.0,2017-10-18,-7.3,29.04,36.34,-6.51,1924.2,136.51,	600332,白云山,6.92,3381.79,0.29
1.0,2017-10-17,1.58,29.93,28.35,2.19,1931.49,127.81,	601012,隆基股份,5.07,3372.04,-0.19
1.0,2017-10-16,3.07,35.74,32.67,3.64,1929.91,126.36,	601633,长城汽车,5.3,3378.47,-0.36
1.0,2017-10-13,-7.13,23.72,30.85,-6.74,1926.84,136.74,	600499,科达洁能,10.03,3390.52,0.13
1.0,2017-10-12,-4.64,27.31,31.95,-4.07,1933.97,134.07,	603888,新华网,10.01,3386.1,-0.06
1.0,2017-10-11,5.39,33.81,28.43,5.98,1938.62,124.02,	600867,通化东宝,8.04,3388.28,0.16
1.0,2017-10-10,23.94,55.73,31.79,24.65,1933.23,105.35,	600756,浪潮软件,10.01,3382.99,0.26
1.0,2017-10-09,46.75,71.39,24.64,47.15,1909.29,82.85,	600418,江淮汽车,10.03,3374.38,0.76
1.0,2017-09-29,3.97,22.03,18.06,4.55,1862.53,125.45,	600460,士兰微,10.03,3348.94,0.28
1.0,2017-09-28,-1.93,23.54,25.48,-1.58,1858.56,131.58,	603019,中科曙光,9.99,3339.64,-0.17
1.0,2017-09-27,-1.96,21.51,23.47,-1.42,1860.49,131.42,	600498,烽火通信,10.0,3345.27,0.05
1.0,2017-09-26,-1.41,25.5,26.9,-1.01,1862.45,131.01,	600141,兴发集团,8.91,3343.58,0.06
1.0,2017-09-25,-18.81,22.28,41.09,-18.34,1863.86,148.34,	600436,片仔癀,5.67,3341.55,-0.33
1.0,2017-09-22,-4.85,22.88,27.72,-4.4,1882.67,134.4,	600206,有研新材,10.0,3352.53,-0.16
1.0,2017-09-21,8.26,35.83,27.57,8.79,1887.52,121.21,	603355,莱克电气,10.0,3357.81,-0.24
1.0,2017-09-20,9.11,35.61,26.5,9.85,1879.26,120.15,	600460,士兰微,10.02,3365.99,0.27
1.0,2017-08-21,-2.7,20.7,23.4,-1.57,1707.96,131.57,	600050,中国联通,10.04,3286.91,0.56
1.0,2017-08-18,-0.1,20.6,20.7,0.37,1710.67,129.63,	600125,铁龙物流,10.04,3268.72,0.01
1.0,2017-08-17,-0.73,20.13,20.85,-0.28,1710.77,130.28,	600876,洛阳玻璃,10.0,3268.43,0.68
1.0,2017-08-16,1.49,18.16,16.67,2.08,1711.49,127.92,	601016,节能风电,10.11,3246.45,-0.15
1.0,2017-08-15,-2.65,21.81,24.47,-2.06,1710.01,132.06,	600460,士兰微,10.05,3251.26,0.43
1.0,2017-08-14,-2.63,25.29,27.93,-2.12,1712.66,132.12,	600477,杭萧钢构,10.02,3237.36,0.9
1.0,2017-08-11,-7.78,32.2,39.98,-7.32,1715.29,137.32,	603165,荣晟环保,5.43,3208.54,-1.63
1.0,2017-08-10,-4.91,27.49,32.4,-4.37,1723.07,134.37,	600996,贵广网络,9.98,3261.75,-0.42
1.0,2017-08-09,7.01,25.83,18.83,7.47,1727.98,122.53,	600395,盘江股份,10.02,3275.57,-0.19
1.0,2017-08-08,10.12,27.06,16.94,10.52,1720.98,119.48,	603609,禾丰牧业,10.03,3281.87,0.07
1.0,2017-08-07,15.52,33.85,18.33,16.21,1710.86,113.79,	600111,包钢稀土,9.99,3279.46,0.53
1.0,2017-08-04,20.15,38.08,17.93,20.75,1695.34,109.25,	600879,航天电子,10.02,3262.08,-0.33
1.0,2017-08-03,12.83,34.19,21.35,13.21,1675.19,116.79,	600808,马钢股份,10.11,3272.93,-0.37
1.0,2017-08-02,1.24,34.51,33.26,1.74,1662.36,128.26,	603098,森特股份,10.02,3285.06,-0.23
1.0,2017-08-01,8.97,30.28,21.31,9.69,1661.11,120.31,	601336,新华保险,10.01,3292.64,0.6
1.0,2017-07-31,8.88,26.32,17.44,9.39,1652.15,120.61,	600010,包钢股份,10.2,3273.03,0.61
1.0,2017-07-28,14.11,29.37,15.26,14.65,1643.27,115.35,	601919,中国远洋,10.08,3253.24,0.11
1.0,2017-07-27,14.61,34.55,19.94,15.14,1629.16,114.86,	600570,恒生电子,7.06,3249.78,0.06
1.0,2017-07-26,12.28,36.73,24.46,12.99,1614.54,117.01,	601919,中国远洋,10.09,3247.67,0.12
1.0,2017-07-25,-0.21,21.44,21.65,0.32,1602.27,129.68,	601789,宁波建工,9.11,3243.69,-0.21
1.0,2017-09-19,-1.54,28.12,29.66,-0.88,1870.15,130.88,	600233,圆通速递,10.01,3356.84,-0.18
1.0,2017-09-18,25.25,48.34,23.09,25.89,1871.69,104.11,	600460,士兰微,9.97,3362.86,0.28
1.0,2017-09-15,1.16,30.96,29.8,2.03,1846.44,127.97,	600846,同济科技,7.57,3353.62,-0.53
1.0,2017-09-14,-2.95,27.8,30.75,-2.35,1845.29,132.35,	600466,蓝光发展,5.99,3371.43,-0.38
1.0,2017-09-13,-3.4,23.46,26.86,-2.82,1848.24,132.82,	600499,科达洁能,10.01,3384.15,0.14
1.0,2017-09-12,17.61,39.57,21.96,18.21,1851.64,111.79,	600846,同济科技,8.79,3379.49,0.09
1.0,2017-09-11,17.49,40.3,22.81,18.19,1834.03,111.81,	600699,均胜电子,10.01,3376.42,0.33
1.0,2017-09-08,-3.04,28.63,31.67,-2.55,1816.54,132.55,	603060,国检集团,6.17,3365.24,-0.01
1.0,2017-09-07,1.69,26.75,25.06,2.24,1819.58,127.76,	600703,三安光电,6.74,3365.5,-0.59
1.0,2017-09-06,0.33,26.1,25.78,0.82,1817.89,129.18,	601618,中国中冶,10.06,3385.39,0.03
1.0,2017-09-05,1.08,28.55,27.47,1.63,1817.56,128.37,	603019,中科曙光,8.51,3384.32,0.14
1.0,2017-09-04,5.02,33.89,28.87,6.07,1816.48,123.93,	601326,秦港股份,10.01,3379.58,0.37
1.0,2017-09-01,21.62,44.79,23.17,22.78,1811.46,107.22,	600795,国电电力,10.03,3367.12,0.19
1.0,2017-08-31,11.36,37.85,26.49,11.92,1789.84,118.08,	601326,秦港股份,10.06,3360.81,-0.08
1.0,2017-08-30,22.36,49.47,27.12,22.99,1778.48,107.01,	601326,秦港股份,10.06,3363.63,-0.05
1.0,2017-08-29,8.5,34.87,26.37,9.11,1756.13,120.89,	600755,厦门国贸,10.02,3365.23,0.08
1.0,2017-08-28,18.5,46.15,27.65,19.07,1747.62,110.93,	601881,中国银河,10.04,3362.65,0.93
1.0,2017-08-25,16.48,37.07,20.58,17.17,1729.12,112.83,	603585,苏利股份,10.01,3331.52,1.83
1.0,2017-08-24,7.12,30.31,23.19,7.59,1712.64,122.41,	600876,洛阳玻璃,10.0,3271.51,-0.49
1.0,2017-08-22,-2.45,19.42,21.87,-2.02,1705.52,132.02,	603298,杭叉集团,10.01,3290.22,0.1
1.0,2017-05-25,9.68,32.34,22.66,10.75,1530.52,119.25,	600000,浦发银行,10.04,3107.83,1.43
1.0,2017-05-24,2.69,22.5,19.81,3.51,1520.84,126.49,	600803,新奥股份,7.5,3064.07,0.07
1.0,2017-05-23,-3.48,28.45,31.93,-2.72,1518.15,132.72,	600809,山西汾酒,9.01,3061.95,-0.45
1.0,2017-05-22,0.36,18.22,17.86,0.85,1521.63,129.15,	600239,云南城投,10.0,3075.68,-0.48
1.0,2017-05-19,3.15,17.63,14.48,3.88,1521.28,126.12,	601016,节能风电,10.03,3090.63,0.02
1.0,2017-05-18,1.33,17.9,16.57,1.66,1518.12,128.34,	601808,中海油服,9.99,3090.14,-0.46
1.0,2017-05-17,5.6,21.65,16.06,6.0,1516.8,124.0,	600803,新奥股份,10.02,3104.44,-0.27
1.0,2017-05-16,15.81,32.67,16.86,16.53,1511.2,113.47,	601992,金隅股份,8.57,3112.96,0.74
1.0,2017-05-15,8.34,28.19,19.85,8.81,1495.39,121.19,	601231,环旭电子,10.02,3090.23,0.22
1.0,2017-05-12,-4.59,20.7,25.29,-3.87,1487.05,133.87,	600874,创业环保,9.98,3083.51,0.72
1.0,2017-05-11,13.27,32.24,18.97,14.06,1491.64,115.94,	600874,创业环保,10.01,3061.5,0.29
1.0,2017-05-10,10.87,25.3,14.43,11.49,1478.37,118.51,	600667,太极实业,10.06,3052.78,-0.9
1.0,2017-05-09,10.72,23.91,13.19,11.41,1467.5,118.59,	601991,大唐发电,10.04,3080.53,0.06
1.0,2017-05-08,-5.99,20.29,26.29,-5.7,1456.78,135.7,	601727,上海电气,5.34,3078.61,-0.79
1.0,2017-05-05,-8.1,21.87,29.97,-7.74,1462.77,137.74,	600161,天坛生物,2.72,3103.04,-0.78
1.0,2017-05-04,-5.7,29.78,35.49,-5.0,1470.87,135.0,	603609,禾丰牧业,10.02,3127.37,-0.25
1.0,2017-04-28,7.53,28.67,21.14,7.95,1476.58,122.05,	600874,创业环保,8.87,3154.66,0.08
1.0,2017-04-27,-0.3,27.47,27.77,2.31,1469.05,127.69,	600388,龙净环保,10.04,3152.19,0.36
1.0,2017-04-26,2.73,26.48,23.75,4.2,1469.35,125.8,	601992,金隅股份,10.06,3140.85,0.2
1.0,2017-04-25,6.91,26.97,20.06,8.0,1466.62,122.0,	600874,创业环保,10.02,3134.57,0.16
1.0,2017-06-26,-3.06,28.66,31.72,-2.47,1555.65,132.47,	600516,方大炭素,10.0,3185.44,0.87
1.0,2017-06-23,4.77,26.13,21.36,5.85,1558.7,124.15,	600828,成商集团,9.29,3157.87,0.33
1.0,2017-06-22,4.45,31.64,27.18,4.91,1553.93,125.09,	600036,招商银行,6.66,3147.45,-0.28
1.0,2017-06-21,3.88,27.15,23.28,4.77,1549.47,125.23,	601933,永辉超市,8.18,3156.21,0.52
1.0,2017-06-20,-1.42,17.24,18.66,-0.93,1545.6,130.93,	603338,浙江鼎力,4.97,3140.01,-0.14
1.0,2017-06-19,11.37,27.14,15.77,12.03,1547.02,117.97,	600975,新五丰,10.05,3144.37,0.68
1.0,2017-06-16,5.3,26.81,21.51,6.53,1535.65,123.47,	600874,创业环保,9.99,3123.17,-0.3
1.0,2017-06-15,13.87,32.9,19.03,14.34,1530.35,115.66,	603600,永艺股份,10.01,3132.49,0.06
1.0,2017-06-14,-10.36,18.62,28.98,-10.07,1516.47,140.07,	601880,大连港,9.97,3130.67,-0.73
1.0,2017-06-13,-1.66,20.27,21.93,-0.96,1526.83,130.96,	600563,法拉电子,9.81,3153.74,0.44
1.0,2017-06-12,-10.81,20.15,30.96,-10.19,1528.49,140.19,	600162,香江控股,9.89,3139.88,-0.59
1.0,2017-06-09,8.22,36.15,27.93,9.03,1539.3,120.97,	600876,洛阳玻璃,10.0,3158.4,0.26
1.0,2017-06-08,9.62,28.22,18.6,10.31,1531.07,119.69,	600876,洛阳玻璃,10.03,3150.33,0.32
1.0,2017-06-07,5.12,25.55,20.43,5.74,1521.46,124.26,	600309,万华化学,7.38,3140.32,1.23
1.0,2017-06-06,8.34,22.4,14.06,8.93,1516.34,121.07,	600664,哈药股份,6.79,3102.13,0.34
1.0,2017-06-05,8.09,24.62,16.53,8.71,1508.0,121.29,	600547,山东黄金,5.68,3091.66,-0.45
1.0,2017-06-02,5.97,23.72,17.75,7.04,1499.91,122.96,	600477,杭萧钢构,7.07,3105.54,0.09
1.0,2017-06-01,-19.35,22.73,42.08,-18.72,1493.94,148.72,	600703,三安光电,5.44,3102.62,-0.47
1.0,2017-05-31,-13.85,22.66,36.51,-13.32,1513.29,143.32,	601231,环旭电子,9.05,3117.18,0.23
1.0,2017-05-26,-3.38,23.68,27.05,-3.0,1527.15,133.0,	603019,中科曙光,9.99,3110.06,0.07
1.0,2017-07-24,1.45,25.17,23.72,2.07,1602.47,127.93,	601001,大同煤业,10.03,3250.6,0.39
1.0,2017-07-21,3.32,26.17,22.85,3.82,1601.03,126.18,	601001,大同煤业,10.1,3237.98,-0.21
1.0,2017-07-20,-2.31,25.17,27.47,-1.9,1597.7,131.9,	600846,同济科技,10.05,3244.86,0.43
1.0,2017-07-19,7.02,30.46,23.43,7.54,1600.01,122.46,	600531,豫光金铅,10.07,3230.98,1.36
1.0,2017-07-18,10.84,36.84,26.0,11.29,1592.99,118.71,	600507,方大特钢,9.99,3187.57,0.35
1.0,2017-07-17,0.18,35.14,34.96,0.75,1582.14,129.25,	601998,中信银行,6.14,3176.46,-1.43
1.0,2017-07-14,-1.43,22.97,24.4,-0.85,1581.97,130.85,	600787,中储股份,9.95,3222.42,0.13
1.0,2017-07-13,7.51,30.75,23.24,7.9,1583.4,122.1,	600326,西藏天路,10.04,3218.16,0.64
1.0,2017-07-12,5.49,27.46,21.97,6.05,1575.88,123.95,	600326,西藏天路,10.0,3197.54,-0.17
1.0,2017-07-11,1.18,23.02,21.83,1.63,1570.39,128.37,	600720,祁连山,9.95,3203.04,-0.3
1.0,2017-07-10,0.75,18.9,18.15,1.26,1569.21,128.74,	600171,上海贝岭,10.03,3212.63,-0.17
1.0,2017-07-07,-1.8,17.99,19.79,-1.28,1568.45,131.28,	600826,兰生股份,10.01,3217.96,0.17
1.0,2017-07-06,-8.43,19.04,27.47,-8.12,1570.26,138.12,	603993,洛阳钼业,10.02,3212.44,0.17
1.0,2017-07-05,2.87,18.05,15.17,3.41,1578.68,126.59,	600516,方大炭素,8.06,3207.13,0.76
1.0,2017-07-04,-3.61,17.93,21.54,-3.11,1575.81,133.11,	603165,荣晟环保,8.57,3182.8,-0.41
1.0,2017-07-03,1.43,19.07,17.64,1.79,1579.42,128.21,	600808,马钢股份,9.89,3195.91,0.11
1.0,2017-06-30,-10.31,16.98,27.29,-9.61,1577.99,139.61,	603008,喜临门,7.81,3192.43,0.14
1.0,2017-06-29,20.72,40.63,19.91,22.17,1588.3,107.83,	600585,海螺水泥,5.0,3188.06,0.47
1.0,2017-06-28,-7.51,18.28,25.79,-7.16,1567.58,137.16,	600521,华海药业,6.93,3173.2,-0.56
1.0,2017-06-27,19.45,43.83,24.38,19.94,1575.09,110.06,	600507,方大特钢,5.96,3191.2,0.18
1.0,2017-03-20,13.78,29.0,15.22,15.18,1423.51,114.82,	601088,中国神华,10.01,3250.81,0.41
1.0,2017-03-17,10.24,33.43,23.19,10.96,1409.73,119.04,	600577,精达股份,9.94,3237.45,-0.96
1.0,2017-03-16,12.08,23.94,11.85,12.95,1399.48,117.05,	601588,北辰实业,10.06,3268.93,0.84
1.0,2017-03-15,-3.37,16.23,19.61,-2.86,1387.4,132.86,	603997,继峰股份,6.26,3241.76,0.08
1.0,2017-03-14,-8.95,15.24,24.18,-8.38,1390.78,138.38,	603600,永艺股份,10.0,3239.33,0.07
1.0,2017-03-13,-1.62,17.24,18.86,-0.72,1399.72,130.72,	600004,白云机场,6.65,3237.02,0.76
1.0,2017-03-10,-16.57,14.09,30.66,-16.05,1401.35,146.05,	600208,新湖中宝,10.06,3212.76,-0.12
1.0,2017-03-09,-21.31,12.96,34.27,-20.74,1417.92,150.74,	600828,成商集团,10.06,3216.74,-0.74
1.0,2017-03-08,-3.61,16.59,20.2,-2.68,1439.24,132.68,	600577,精达股份,9.95,3240.66,-0.05
1.0,2017-03-07,-4.55,15.93,20.48,-3.57,1442.85,133.57,	600577,精达股份,10.05,3242.41,0.26
1.0,2017-03-06,-3.5,14.02,17.52,-2.43,1447.4,132.43,	600577,精达股份,10.08,3233.86,0.48
1.0,2017-03-03,-3.45,17.05,20.5,-2.94,1450.89,132.94,	600577,精达股份,10.0,3218.31,-0.36
1.0,2017-03-02,-1.45,18.26,19.71,-0.99,1454.34,130.99,	600577,精达股份,10.05,3230.03,-0.52
1.0,2017-03-01,3.48,15.68,12.2,5.59,1455.79,124.41,	601216,内蒙君正,10.02,3246.93,0.16
1.0,2017-02-28,-0.94,14.21,15.15,-0.54,1452.32,130.54,	601375,中原证券,5.14,3241.73,0.4
1.0,2017-02-27,0.47,19.99,19.51,1.29,1453.26,128.71,	601216,内蒙君正,9.91,3228.66,-0.76
1.0,2017-02-24,3.1,16.53,13.43,3.63,1452.78,126.37,	600050,中国联通,8.09,3253.43,0.06
1.0,2017-02-23,3.76,18.24,14.48,4.51,1449.69,125.49,	603993,洛阳钼业,10.0,3251.38,-0.3
1.0,2017-02-22,3.43,18.06,14.63,4.29,1445.93,125.71,	600973,宝胜股份,10.06,3261.22,0.24
1.0,2017-02-21,5.18,19.46,14.28,6.12,1442.5,123.88,	601933,永辉超市,9.92,3253.32,0.41
1.0,2017-02-20,11.87,23.07,11.2,13.13,1437.32,116.87,	600363,联创光电,6.83,3239.96,1.18
1.0,2017-02-17,1.79,16.73,14.94,2.37,1425.45,127.63,	603669,灵康药业,9.99,3202.07,-0.85
1.0,2017-02-16,10.44,22.2,11.76,11.49,1423.66,118.51,	601881,中国银河,10.0,3229.62,0.52
1.0,2017-02-15,18.09,34.43,16.34,19.21,1413.22,110.79,	601991,大唐发电,10.13,3212.99,-0.15
1.0,2017-02-14,8.18,23.38,15.2,8.97,1395.13,121.03,	601000,唐山港,7.11,3217.93,0.03
1.0,2017-02-13,12.45,30.75,18.3,13.02,1386.95,116.98,	603993,洛阳钼业,6.99,3216.84,0.63
1.0,2017-02-10,10.26,25.18,14.92,11.16,1374.5,118.84,	600720,祁连山,10.01,3196.7,0.42
1.0,2017-02-09,16.35,30.31,13.95,17.74,1364.24,112.26,	603568,伟明环保,10.0,3183.18,0.51
1.0,2017-02-08,4.88,17.76,12.88,5.61,1347.88,124.39,	601375,中原证券,10.04,3166.98,0.44
1.0,2017-02-07,9.93,24.22,14.28,11.17,1343.01,118.83,	600387,海越股份,9.99,3153.09,-0.12
1.0,2017-02-06,20.67,31.51,10.85,21.47,1333.07,108.53,	603609,禾丰牧业,10.03,3156.98,0.54
1.0,2017-02-03,6.27,18.84,12.57,6.88,1312.41,123.12,	601038,一拖股份,4.01,3140.17,-0.6
1.0,2017-01-26,4.11,14.53,10.42,4.82,1306.14,125.18,	600362,江西铜业,10.01,3159.17,0.31
1.0,2017-01-25,-0.88,12.99,13.87,-0.11,1302.03,130.11,	600816,安信信托,6.45,3149.55,0.22
1.0,2017-01-24,6.76,17.65,10.89,7.35,1302.91,122.65,	600477,杭萧钢构,4.68,3142.55,0.18
1.0,2017-01-23,6.56,17.14,10.58,7.2,1296.15,122.8,	600362,江西铜业,5.74,3136.77,0.44
1.0,2017-01-20,8.59,17.2,8.61,9.24,1289.59,120.76,	600326,西藏天路,9.95,3123.14,0.7
1.0,2017-01-19,2.87,15.58,12.71,3.33,1281.0,126.67,	600703,三安光电,3.58,3101.3,-0.38
1.0,2017-01-18,8.05,21.79,13.74,8.61,1278.13,121.39,	600507,方大特钢,10.03,3113.01,0.14
1.0,2017-01-17,5.09,17.52,12.43,6.64,1270.08,123.36,	601636,旗滨集团,6.49,3108.77,0.17
1.0,2017-01-16,-13.3,19.93,33.24,-12.66,1265.0,142.66,	600775,南京熊猫,4.7,3103.43,-0.3
1.0,2017-01-13,5.97,21.18,15.21,6.34,1278.3,123.66,	600236,桂冠电力,6.19,3112.76,-0.21
1.0,2017-01-12,6.46,17.63,11.17,6.92,1272.33,123.08,	600197,伊力特,4.24,3119.29,-0.56
1.0,2017-01-11,7.93,19.4,11.47,8.46,1265.87,121.54,	601618,中国中冶,6.69,3136.75,-0.79
1.0,2017-01-10,-6.35,10.68,17.04,-5.66,1257.94,135.66,	600239,云南城投,9.93,3161.67,-0.3
