code,name,datetime,price_start,price_end,price_max,price_min,amount,value,swing
399001,深证成指,2010-06-09,10086.77,10346.27,10358.59,10039.76,63812460,89523249152.00,3.18
399001,深证成指,2010-06-10,10271.30,10222.22,10337.12,10217.30,64776776,85803237376.00,1.16
399001,深证成指,2010-06-11,10286.05,10239.33,10357.00,10222.69,53777424,76705218560.00,1.31
399001,深证成指,2010-06-17,10300.50,10162.37,10329.44,10162.37,42715456,64675262464.00,1.63
399001,深证成指,2010-06-18,10156.96,9966.54,10234.41,9934.82,50546160,70497632256.00,2.95
399001,深证成指,2010-06-21,9957.37,10309.61,10323.18,9874.43,51166460,65121189888.00,4.50
399001,深证成指,2010-06-22,10268.73,10345.55,10407.38,10242.14,48128984,60929306624.00,1.60
399001,深证成指,2010-06-23,10282.46,10256.27,10374.33,10157.66,45915512,62098567168.00,2.09
399001,深证成指,2010-06-24,10244.01,10250.90,10343.57,10173.38,37223104,50508152832.00,1.66
399001,深证成指,2010-06-25,10195.90,10104.83,10219.72,10037.94,39659560,53947322368.00,1.77
399001,深证成指,2010-06-28,10101.27,10012.05,10165.57,9980.67,32398740,44095225856.00,1.83
399001,深证成指,2010-06-29,10022.80,9508.91,10061.03,9508.59,49053104,62061010944.00,5.52
399001,深证成指,2010-06-30,9428.16,9386.94,9449.81,9335.57,37887424,46404603904.00,1.20
399001,深证成指,2010-07-01,9376.08,9203.91,9439.74,9203.91,35650840,43760287744.00,2.51
399001,深证成指,2010-07-02,9192.10,9227.89,9272.64,8945.20,45019260,55122821120.00,3.56
399001,深证成指,2010-07-05,9122.43,9171.03,9237.07,8982.80,34078904,40331464704.00,2.76
399001,深证成指,2010-07-06,9128.18,9363.02,9403.07,9122.02,42633032,52214870016.00,3.06
399001,深证成指,2010-07-07,9392.99,9485.43,9485.43,9359.35,42109344,51404410880.00,1.35
399001,深证成指,2010-07-08,9528.26,9465.80,9585.37,9436.40,41093784,51883675648.00,1.57
399001,深证成指,2010-07-09,9480.29,9816.86,9868.80,9399.51,58339992,72611291136.00,4.96
399001,深证成指,2010-07-12,9829.58,9959.22,9999.99,9795.47,58680888,71402700800.00,2.08
399001,深证成指,2010-07-13,9850.35,9801.76,9857.49,9733.70,50832064,63843024896.00,1.24
399001,深证成指,2010-07-14,9813.31,9803.72,9959.00,9759.33,48984248,61736255488.00,2.04
399001,深证成指,2010-07-15,9793.97,9718.73,9957.26,9709.04,45195020,55109754880.00,2.53
399001,深证成指,2010-07-16,9677.78,9806.64,9841.77,9599.97,38483696,48923189248.00,2.49
399001,深证成指,2010-07-19,9727.01,10097.10,10154.36,9700.56,49170760,62224261120.00,4.63
399001,深证成指,2010-07-20,10095.20,10339.43,10372.27,10095.20,72913688,92279160832.00,2.74
399001,深证成指,2010-07-21,10345.97,10324.13,10433.41,10294.51,70208008,89927155712.00,1.34
399001,深证成指,2010-07-22,10302.34,10471.77,10483.23,10284.50,62005432,76968361984.00,1.92
399001,深证成指,2010-07-23,10510.67,10527.95,10587.03,10429.10,63037732,81878597632.00,1.51
399001,深证成指,2010-07-26,10555.69,10591.12,10614.67,10449.52,61490728,78833221632.00,1.57
399001,深证成指,2010-07-27,10574.17,10566.21,10631.17,10510.45,57378736,75943591936.00,1.14
399001,深证成指,2010-07-28,10567.15,10825.17,10832.30,10526.95,78709376,99705700352.00,2.89
399001,深证成指,2010-07-29,10847.51,10838.91,10899.43,10751.03,83867808,102474752000.00,1.37
399001,深证成指,2010-07-30,10801.26,10785.35,10836.28,10693.13,67462712,86155436032.00,1.32
399001,深证成指,2010-08-02,10789.07,11004.74,11041.94,10786.56,74987616,97531822080.00,2.37
399001,深证成指,2010-08-03,11039.37,10830.70,11091.18,10830.70,82023168,107471806464.00,2.37
399001,深证成指,2010-08-04,10781.45,10870.38,10870.95,10625.88,73075632,94723506176.00,2.26
399001,深证成指,2010-08-05,10862.05,10768.08,10876.67,10701.68,73221656,97607483392.00,1.61
399001,深证成指,2010-08-06,10762.60,10942.93,10949.24,10627.58,81025976,109674594304.00,2.99
399001,深证成指,2010-08-09,10923.89,11017.41,11031.51,10906.88,80403816,111882436608.00,1.14
399001,深证成指,2010-08-10,11028.15,10715.39,11050.83,10715.39,82243336,115665551360.00,3.04
399001,深证成指,2010-08-11,10658.91,10806.62,10861.39,10654.49,58910152,82989817856.00,1.93
399001,深证成指,2010-08-12,10684.00,10680.02,10899.31,10645.21,66427720,93312483328.00,2.35
399001,深证成指,2010-08-13,10684.19,10886.57,10886.67,10613.28,60059252,82567856128.00,2.56
399001,深证成指,2010-08-16,10870.74,11164.79,11200.86,10827.60,80711264,110522228736.00,3.43
399001,深证成指,2010-08-17,11180.75,11281.97,11320.46,11171.32,79241568,110677991424.00,1.34
399001,深证成指,2010-08-18,11304.12,11282.33,11365.54,11218.91,78897864,112252215296.00,1.30
399001,深证成指,2010-08-19,11283.36,11321.17,11424.08,11218.63,81917008,116622598144.00,1.82
399001,深证成指,2010-08-20,11280.49,11090.46,11303.87,11060.06,81777808,116301357056.00,2.15
399001,深证成指,2010-08-23,11098.27,11078.86,11177.31,11049.49,65103012,92438544384.00,1.15
399001,深证成指,2010-08-24,11067.21,11214.24,11311.09,10986.07,72530640,98085806080.00,2.93
399001,深证成指,2010-08-25,11143.29,10963.99,11199.76,10953.47,72189288,98330976256.00,2.20
399001,深证成指,2010-08-26,11001.38,11009.49,11105.43,10958.62,62709748,84986355712.00,1.34
399001,深证成指,2010-08-27,10992.76,11034.73,11052.93,10926.17,53235704,79388262400.00,1.15
399001,深证成指,2010-08-30,11114.71,11303.33,11350.16,11098.74,75963632,114365161472.00,2.28
399001,深证成指,2010-08-31,11273.86,11338.71,11377.71,11237.10,85268072,132332617728.00,1.24
399001,深证成指,2010-09-01,11369.39,11318.74,11476.61,11169.90,93726480,140439191552.00,2.70
399001,深证成指,2010-09-02,11482.35,11465.15,11536.31,11392.90,88107720,133040349184.00,1.27
399001,深证成指,2010-09-03,11497.48,11467.09,11540.42,11360.34,91566072,141780779008.00,1.57
399001,深证成指,2010-09-06,11550.13,11656.08,11703.66,11550.13,93240456,138546987008.00,1.34
399001,深证成指,2010-09-07,11674.25,11682.70,11735.34,11591.92,76237736,106620100608.00,1.23
399001,深证成指,2010-09-08,11631.58,11722.78,11729.82,11579.63,80212744,120371019776.00,1.29
399001,深证成指,2010-09-09,11750.89,11465.35,11750.89,11445.08,95756000,139575656448.00,2.61
399001,深证成指,2010-09-10,11465.92,11530.99,11547.43,11302.73,81854640,121529311232.00,2.13
399001,深证成指,2010-09-13,11541.92,11690.35,11751.27,11492.71,81051416,121697320960.00,2.24
399001,深证成指,2010-09-14,11719.83,11665.41,11759.01,11630.90,83619864,123704442880.00,1.10
399001,深证成指,2010-09-15,11653.41,11412.10,11653.41,11377.45,81388720,122080706560.00,2.37
399001,深证成指,2010-09-16,11391.23,11164.02,11432.31,11060.66,77898512,112007995392.00,3.26
399001,深证成指,2010-09-17,11180.32,11208.25,11288.85,11113.22,58830516,85586034688.00,1.57
399001,深证成指,2010-09-20,11221.94,11150.33,11247.83,11072.53,55270224,76369321984.00,1.56
399001,深证成指,2010-09-21,11189.58,11210.74,11262.45,11152.96,42587228,63719198720.00,0.98
399001,深证成指,2010-09-27,11262.87,11409.81,11438.38,11232.51,50506256,73166749696.00,1.84
399001,深证成指,2010-09-28,11380.85,11274.49,11396.38,11255.90,58356640,87298768896.00,1.23
399001,深证成指,2010-09-29,11264.67,11223.86,11379.96,11192.22,54428592,82407620608.00,1.67
399001,深证成指,2010-09-30,11154.84,11468.54,11468.78,11125.49,51265396,74735017984.00,3.06
399001,深证成指,2010-10-08,11594.92,11911.37,11960.57,11578.12,76241528,113582891008.00,3.33
399001,深证成指,2010-10-11,12037.99,12237.65,12291.63,12037.99,111212312,168772730880.00,2.13
399001,深证成指,2010-10-12,12221.53,12373.28,12383.58,12168.47,98650840,147483148288.00,1.76
399001,深证成指,2010-10-13,12376.59,12603.00,12634.52,12348.73,116928008,170155687936.00,2.31
399001,深证成指,2010-10-14,12690.57,12507.71,12752.26,12474.02,112562416,171221942272.00,2.21
399001,深证成指,2010-10-15,12421.28,12765.50,12834.80,12392.94,109965160,171160305664.00,3.53
399001,深证成指,2010-10-18,12803.47,12649.27,12883.66,12532.11,124797344,177331421184.00,2.75
399001,深证成指,2010-10-19,12643.30,12970.20,12970.20,12567.13,93133432,138181345280.00,3.19
399001,深证成指,2010-10-20,12616.45,13130.01,13291.52,12602.74,114115784,178044256256.00,5.31
399001,深证成指,2010-10-21,13175.52,13111.52,13281.99,12998.29,97762680,148994359296.00,2.16
399001,深证成指,2010-10-22,13089.35,13224.98,13346.33,13036.14,103534360,153193906176.00,2.37
399001,深证成指,2010-10-25,13292.53,13734.20,13739.31,13288.17,120610400,187426406400.00,3.41
399001,深证成指,2010-10-26,13779.78,13729.96,13822.22,13592.30,121605312,191828213760.00,1.67
399001,深证成指,2010-10-27,13681.87,13452.17,13863.98,13449.36,114549304,176714973184.00,3.02
399001,深证成指,2010-10-28,13394.77,13445.03,13585.44,13344.36,90721344,145505452032.00,1.79
399001,深证成指,2010-10-29,13433.32,13367.24,13500.88,13261.04,93751936,155061075968.00,1.78
399001,深证成指,2010-11-01,13385.25,13743.77,13760.90,13385.25,116998320,196446208000.00,2.81
399001,深证成指,2010-11-02,13762.06,13646.46,13930.33,13646.45,137604144,231756070912.00,2.07
399001,深证成指,2010-11-03,13649.75,13392.70,13692.50,13388.37,101938072,169032318976.00,2.23
399001,深证成指,2010-11-04,13402.81,13595.73,13595.73,13364.40,97516448,157873356800.00,1.73
399001,深证成指,2010-11-05,13821.93,13733.36,13888.02,13656.41,111285240,183028695040.00,1.70
399001,深证成指,2010-11-08,13785.79,13807.30,13809.57,13630.51,119603440,189044260864.00,1.30
399001,深证成指,2010-11-09,13783.67,13714.29,13793.35,13622.79,122716240,193750122496.00,1.24
399001,深证成指,2010-11-10,13657.43,13705.68,13762.71,13542.52,115527328,194195456000.00,1.61
399001,深证成指,2010-11-11,13670.85,13684.94,13936.88,13636.80,127430296,216304320512.00,2.19
399001,深证成指,2010-11-12,13594.88,12726.54,13658.29,12702.95,141467712,228922294272.00,6.98
399001,深证成指,2010-11-15,12772.85,12808.09,12877.38,12558.21,92640328,154553401344.00,2.51
399001,深证成指,2010-11-16,12822.51,12217.27,12822.51,12146.66,102640520,172414730240.00,5.28
399001,深证成指,2010-11-17,12040.66,11917.49,12196.60,11849.89,75291344,126609825792.00,2.84
399001,深证成指,2010-11-18,12056.84,12146.14,12181.00,11926.15,61441060,105183485952.00,2.14
399001,深证成指,2010-11-19,12240.58,12295.85,12295.85,11868.70,78989032,137424150528.00,3.52
399001,深证成指,2010-11-22,12190.34,12303.54,12418.35,12141.64,91330072,163267477504.00,2.25
399001,深证成指,2010-11-23,12255.18,12062.41,12255.18,11864.36,81455160,142195032064.00,3.18
399001,深证成指,2010-11-24,11999.78,12407.66,12412.95,11999.78,79577632,143791783936.00,3.43
399001,深证成指,2010-11-25,12512.33,12604.08,12630.86,12416.15,89914616,154163888128.00,1.73
399001,深证成指,2010-11-26,12574.64,12539.01,12676.94,12442.57,70689064,124960301056.00,1.86
399001,深证成指,2010-11-29,12527.53,12536.55,12592.91,12363.22,68698920,124979175424.00,1.83
399001,深证成指,2010-11-30,12515.09,12336.28,12575.95,11979.29,89184568,154904608768.00,4.76
399001,深证成指,2010-12-01,12301.24,12310.38,12377.57,12211.63,55701348,94907531264.00,1.35
399001,深证成指,2010-12-02,12543.26,12409.02,12584.10,12310.38,65545028,114774122496.00,2.22
399001,深证成指,2010-12-03,12458.00,12443.00,12532.31,12347.56,54862804,97496064000.00,1.49
399001,深证成指,2010-12-06,12486.32,12422.79,12531.29,12365.59,51898348,91294965760.00,1.33
399001,深证成指,2010-12-07,12387.78,12657.00,12722.94,12250.39,53699192,93627334656.00,3.80
399001,深证成指,2010-12-08,12671.81,12615.41,12823.14,12586.45,53295444,96629956608.00,1.87
399001,深证成指,2010-12-09,12563.55,12353.27,12587.36,12353.02,54857396,93793288192.00,1.86
399001,深证成指,2010-12-10,12274.57,12460.46,12523.03,12241.76,47740424,86202597376.00,2.28
399001,深证成指,2010-12-13,12546.05,12905.02,12905.02,12545.57,70369440,128287424512.00,2.88
399001,深证成指,2010-12-14,12953.99,12926.62,12978.09,12860.86,73859152,129948065792.00,0.91
399001,深证成指,2010-12-15,12934.72,12829.36,12987.71,12813.06,71071712,129522475008.00,1.35
399001,深证成指,2010-12-16,12837.17,12795.68,12914.01,12776.95,57570784,104100585472.00,1.07
399001,深证成指,2010-12-17,12794.01,12759.60,12809.49,12717.32,47110632,88275935232.00,0.72
399001,深证成指,2010-12-20,12815.05,12557.55,12875.67,12330.99,70865680,131187949568.00,4.27
399001,深证成指,2010-12-21,12586.14,12872.45,12872.45,12524.78,71387224,121450192896.00,2.77
399001,深证成指,2010-12-22,12898.69,12766.95,12975.63,12712.06,65176500,112323518464.00,2.05
399001,深证成指,2010-12-23,12760.76,12644.58,12843.04,12628.71,56522552,98689630208.00,1.68
399001,深证成指,2010-12-24,12592.15,12556.84,12688.44,12471.73,51232848,87189192704.00,1.71
399001,深证成指,2010-12-27,12575.43,12303.19,12808.83,12272.24,57638144,96623288320.00,4.27
399001,深证成指,2010-12-28,12235.68,12063.80,12288.17,12017.56,48011664,77964386304.00,2.20
399001,深证成指,2010-12-29,12080.09,12114.56,12125.39,11963.72,38683644,66992578560.00,1.34
399001,深证成指,2010-12-30,12111.88,12138.89,12211.07,11971.75,41527652,73226420224.00,1.98
399001,深证成指,2010-12-31,12171.49,12458.55,12476.51,12159.13,47886604,89380454400.00,2.61
399001,深证成指,2011-01-04,12578.45,12714.51,12743.48,12536.66,62415976,113215520768.00,1.66
399001,深证成指,2011-01-05,12634.71,12647.63,12741.47,12567.05,57231756,107210940416.00,1.37
399001,深证成指,2011-01-06,12683.75,12599.66,12790.93,12567.67,51223608,91211489280.00,1.77
399001,深证成指,2011-01-07,12587.49,12573.94,12783.68,12502.17,56040416,95717130240.00,2.23
399001,深证成指,2011-01-10,12577.09,12331.16,12644.32,12292.11,48645048,84708679680.00,2.80
399001,深证成指,2011-01-11,12275.89,12385.17,12419.29,12212.60,42673780,72374116352.00,1.68
399001,深证成指,2011-01-12,12435.72,12409.98,12518.43,12251.41,40731452,65325871104.00,2.16
399001,深证成指,2011-01-13,12457.77,12423.34,12486.23,12358.45,36494584,62763233280.00,1.03
399001,深证成指,2011-01-14,12390.66,12294.17,12390.66,12212.50,40916632,69198880768.00,1.43
399001,深证成指,2011-01-17,12159.95,11734.62,12229.56,11712.68,46060824,75434303488.00,4.20
399001,深证成指,2011-01-18,11699.51,11771.59,11797.22,11624.34,29668702,49241616384.00,1.47
399001,深证成指,2011-01-19,11785.50,12066.55,12076.97,11730.74,37606756,62695862272.00,2.94
399001,深证成指,2011-01-20,12034.62,11566.74,12034.62,11566.07,42732132,69904924672.00,3.88
399001,深证成指,2011-01-21,11534.20,11639.96,11860.61,11491.93,42741696,68309024768.00,3.19
399001,深证成指,2011-01-24,11661.76,11488.92,11689.28,11419.36,38517632,62568001536.00,2.32
399001,深证成指,2011-01-25,11465.53,11446.37,11523.79,11377.34,32110038,51796959232.00,1.27
399001,深证成指,2011-01-26,11459.02,11599.67,11633.10,11459.02,28840230,46399066112.00,1.52
399001,深证成指,2011-01-27,11481.78,11795.33,11832.54,11392.94,43378492,67112325120.00,3.79
399001,深证成指,2011-01-28,11789.64,11894.23,11935.04,11768.81,39219880,62489645056.00,1.41
399001,深证成指,2011-01-31,11884.34,11994.68,12020.51,11820.20,40078944,64671010816.00,1.68
399001,深证成指,2011-02-01,12044.41,11991.51,12052.39,11928.01,33708748,56785846272.00,1.04
399001,深证成指,2011-02-09,11903.65,11807.93,12041.96,11774.29,38839384,64091521024.00,2.23
399001,深证成指,2011-02-10,11775.10,12170.51,12177.44,11764.23,48978800,80309174272.00,3.50
399001,深证成指,2011-02-11,12162.32,12292.49,12376.03,12127.74,57949192,95492505600.00,2.04
399001,深证成指,2011-02-14,12318.31,12737.80,12766.05,12318.31,74591032,124032802816.00,3.64
399001,深证成指,2011-02-15,12767.79,12711.58,12865.47,12707.21,73472304,123630755840.00,1.24
399001,深证成指,2011-02-16,12675.87,12884.87,12884.87,12617.10,68100440,116627668992.00,2.11
399001,深证成指,2011-02-17,12907.69,12788.33,12936.74,12664.85,74639608,127391399936.00,2.11
399001,深证成指,2011-02-18,12750.26,12613.11,12751.15,12586.38,63884092,113306648576.00,1.29
399001,深证成指,2011-02-21,12526.25,12872.47,12872.95,12518.61,69078920,118038315008.00,2.81
399001,深证成指,2011-02-22,12917.36,12473.33,12918.42,12465.42,83760400,145964335104.00,3.52
399001,深证成指,2011-02-23,12436.63,12492.71,12554.98,12396.05,60176672,105498476544.00,1.27
399001,深证成指,2011-02-24,12476.04,12578.43,12601.43,12387.76,62973712,105791070208.00,1.71
399001,深证成指,2011-02-25,12585.82,12633.88,12735.15,12464.40,57996808,100014186496.00,2.15
399001,深证成指,2011-02-28,12658.19,12902.43,12907.68,12562.95,68262312,113685880832.00,2.73
399001,深证成指,2011-03-01,12911.07,12948.72,13023.02,12866.82,76792400,126042882048.00,1.21
399001,深证成指,2011-03-02,12878.43,12880.27,12912.72,12683.98,68192848,112594624512.00,1.77
399001,深证成指,2011-03-03,12889.23,12698.16,12966.85,12698.16,69726912,114803564544.00,2.09
399001,深证成指,2011-03-04,12714.24,12893.84,12908.49,12669.52,58646980,92206899200.00,1.88
399001,深证成指,2011-03-07,12961.42,13140.88,13163.21,12961.42,84613512,134796083200.00,1.57
399001,深证成指,2011-03-08,13146.68,13144.18,13154.91,13041.21,73255592,118986522624.00,0.87
399001,深证成指,2011-03-09,13171.05,13158.21,13233.02,13102.19,70130016,116275970048.00,1.00
399001,深证成指,2011-03-10,13115.17,13004.86,13115.17,12994.26,70904424,121892478976.00,0.92
399001,深证成指,2011-03-11,12928.25,12848.02,13038.99,12821.07,69182208,119571046400.00,1.68
399001,深证成指,2011-03-14,12814.10,12958.29,12958.29,12776.91,68192696,116585127936.00,1.41
399001,深证成指,2011-03-15,12905.99,12705.32,12905.99,12447.71,83565352,138117578752.00,3.54
399001,深证成指,2011-03-16,12699.40,12865.75,12876.12,12668.24,74873888,121973456896.00,1.64
399001,深证成指,2011-03-17,12741.81,12650.67,12851.92,12612.77,74046704,120093048832.00,1.86
399001,深证成指,2011-03-18,12796.41,12721.99,12839.29,12675.49,57742500,94201692160.00,1.29
399001,深证成指,2011-03-21,12745.38,12643.73,12806.74,12594.12,56770204,93699506176.00,1.67
399001,深证成指,2011-03-22,12679.81,12667.26,12706.88,12471.39,51863272,87482302464.00,1.86
399001,深证成指,2011-03-23,12670.26,12845.53,12853.15,12648.73,61241584,99530375168.00,1.61
399001,深证成指,2011-03-24,12878.07,12771.46,12893.36,12768.94,64141824,102987333632.00,0.97
399001,深证成指,2011-03-25,12797.97,12942.07,12980.31,12780.53,77473296,123433492480.00,1.56
399001,深证成指,2011-03-28,13020.21,12875.52,13075.23,12858.45,89907600,144756391936.00,1.68
399001,深证成指,2011-03-29,12848.74,12677.61,12895.38,12670.69,90725184,134552469504.00,1.75
399001,深证成指,2011-03-30,12677.99,12661.22,12774.42,12565.14,71037832,104705605632.00,1.65
399001,深证成指,2011-03-31,12665.86,12562.90,12707.98,12501.24,60295000,87188447232.00,1.63
399001,深证成指,2011-04-01,12559.78,12699.42,12699.42,12498.83,51999624,76431433728.00,1.60
399001,深证成指,2011-04-06,12648.91,12740.87,12765.76,12568.84,65572416,101348851712.00,1.55
399001,深证成指,2011-04-07,12749.53,12890.66,12908.70,12715.79,65076884,98362236928.00,1.51
399001,深证成指,2011-04-08,12881.25,13036.23,13039.73,12839.71,64231852,100151312384.00,1.55
399001,深证成指,2011-04-11,13075.69,12925.05,13142.43,12918.93,81924728,122086088704.00,1.71
399001,深证成指,2011-04-12,12906.61,12902.22,13042.25,12839.53,77984064,107108024320.00,1.57
399001,深证成指,2011-04-13,12848.16,13102.08,13102.08,12772.32,69364992,97533534208.00,2.56
399001,深证成指,2011-04-14,13119.48,12991.92,13119.48,12964.28,71799808,101590368256.00,1.18
399001,深证成指,2011-04-15,12948.82,12965.75,13054.81,12825.46,72080416,101493899264.00,1.77
399001,深证成指,2011-04-18,12912.98,13001.33,13045.82,12881.59,80023176,111052800000.00,1.27
399001,深证成指,2011-04-19,12876.20,12799.24,12909.19,12727.31,89256024,120453603328.00,1.40
399001,深证成指,2011-04-20,12779.02,12753.85,12849.65,12720.52,71192528,103519633408.00,1.01
399001,深证成指,2011-04-21,12795.79,12798.75,12864.72,12760.74,75048616,112504242176.00,0.82
399001,深证成指,2011-04-22,12796.33,12708.42,12819.96,12687.62,68430592,98890383360.00,1.03
399001,深证成指,2011-04-25,12664.45,12508.01,12664.45,12487.53,69901864,102151176192.00,1.39
399001,深证成指,2011-04-26,12486.82,12448.48,12548.17,12361.86,56482608,80821690368.00,1.49
399001,深证成指,2011-04-27,12502.96,12358.88,12573.30,12280.08,56820060,81171300352.00,2.36
399001,深证成指,2011-04-28,12398.68,12149.25,12447.75,12148.17,56469476,79087575040.00,2.42
399001,深证成指,2011-04-29,12148.93,12312.99,12312.99,12138.85,42649260,59850104832.00,1.43
399001,深证成指,2011-05-03,12314.70,12423.46,12423.46,12199.58,44750664,64027189248.00,1.82
399001,深证成指,2011-05-04,12365.24,12070.41,12365.24,12014.42,50369852,72729419776.00,2.82
399001,深证成指,2011-05-05,12017.28,12085.99,12133.14,12005.44,41501424,58916990976.00,1.06
399001,深证成指,2011-05-06,11958.04,12067.61,12150.24,11896.98,49067344,67800698880.00,2.10
399001,深证成指,2011-05-09,12074.14,12125.01,12214.18,12074.14,44259092,62426161152.00,1.16
399001,深证成指,2011-05-10,12146.33,12216.94,12216.94,12102.79,44308692,63362052096.00,0.94
399001,深证成指,2011-05-11,12229.31,12202.62,12282.88,12117.67,51880672,71851687936.00,1.35
399001,深证成指,2011-05-12,12114.45,12072.21,12249.34,12072.21,55870552,75869085696.00,1.45
399001,深证成指,2011-05-13,12092.16,12156.61,12164.13,11958.58,49947008,69591195648.00,1.70
399001,深证成指,2011-05-16,12110.97,12051.24,12215.97,12046.54,53157340,69463072768.00,1.39
399001,深证成指,2011-05-17,12031.83,12128.50,12212.15,11983.88,59984512,79659646976.00,1.89
399001,深证成指,2011-05-18,12100.89,12230.69,12262.47,12091.58,47939728,62689767424.00,1.41
399001,深证成指,2011-05-19,12270.25,12158.11,12341.93,12153.41,51062016,65273491456.00,1.54
399001,深证成指,2011-05-20,12167.80,12161.03,12221.81,12130.15,43300912,58398613504.00,0.75
399001,深证成指,2011-05-23,12148.59,11742.19,12148.59,11742.19,58076832,73666183168.00,3.34
399001,深证成指,2011-05-24,11703.64,11749.92,11768.78,11640.22,48942716,63704637440.00,1.09
399001,深证成指,2011-05-25,11716.15,11615.42,11795.73,11600.21,46604112,58871926784.00,1.66
399001,深证成指,2011-05-26,11695.49,11530.70,11752.73,11530.70,46290424,59010310144.00,1.91
399001,深证成指,2011-05-27,11537.04,11492.71,11645.97,11483.56,47756324,58569965568.00,1.41
399001,深证成指,2011-05-30,11456.31,11478.21,11595.14,11405.06,38580080,49147052032.00,1.65
399001,深证成指,2011-05-31,11485.75,11665.14,11665.14,11420.94,42173112,53110153216.00,2.13
399001,深证成指,2011-06-01,11648.86,11699.83,11719.64,11593.83,43741896,57221574656.00,1.08
399001,深证成指,2011-06-02,11566.43,11506.52,11613.50,11366.12,46554088,59725357056.00,2.11
399001,深证成指,2011-06-03,11492.33,11642.40,11690.09,11487.30,41096784,55982923776.00,1.76
399001,深证成指,2011-06-07,11614.00,11741.26,11756.90,11599.31,40264744,53428969472.00,1.35
399001,深证成指,2011-06-08,11726.33,11761.10,11787.12,11581.64,48454448,60392759296.00,1.75
399001,深证成指,2011-06-09,11725.21,11513.20,11735.21,11508.39,49035248,61327839232.00,1.93
399001,深证成指,2011-06-10,11508.58,11593.38,11596.58,11454.04,43625004,54637117440.00,1.24
399001,深证成指,2011-06-13,11518.06,11521.98,11558.66,11427.15,37235320,48074633216.00,1.13
399001,深证成指,2011-06-14,11501.22,11732.04,11765.12,11495.11,49195144,61848281088.00,2.34
399001,深证成指,2011-06-15,11703.19,11615.97,11794.54,11614.38,45083696,57573392384.00,1.54
399001,深证成指,2011-06-16,11516.65,11435.99,11551.32,11417.58,41692844,51796770816.00,1.15
399001,深证成指,2011-06-17,11451.76,11409.16,11567.00,11409.16,36381488,46208569344.00,1.38
399001,深证成指,2011-06-20,11408.36,11328.67,11446.76,11288.62,33344232,43283673088.00,1.39
399001,深证成指,2011-06-21,11360.93,11509.98,11514.25,11360.93,38680908,48709713920.00,1.35
399001,深证成指,2011-06-22,11524.63,11543.65,11598.75,11484.73,37594544,47896862720.00,0.99
399001,深证成指,2011-06-23,11511.91,11775.32,11817.22,11474.98,48223048,63986536448.00,2.96
399001,深证成指,2011-06-24,11749.93,11996.08,12092.23,11732.21,72653968,98913755136.00,3.06
399001,深证成指,2011-06-27,12005.06,12026.29,12106.65,11947.49,65487752,90034380800.00,1.33
399001,深证成指,2011-06-28,12056.53,12047.09,12067.09,11929.00,54269784,75255234560.00,1.15
399001,深证成指,2011-06-29,12048.86,11913.20,12102.35,11911.83,52496464,71469613056.00,1.58
399001,深证成指,2011-06-30,11935.83,12110.93,12157.56,11930.35,56651688,76508774400.00,1.91
399001,深证成指,2011-07-01,12148.97,12178.08,12267.81,12087.92,59501896,82029608960.00,1.49
399001,深证成指,2011-07-04,12241.66,12441.17,12475.39,12241.66,77083368,106034077696.00,1.92
399001,深证成指,2011-07-05,12432.97,12440.37,12486.71,12382.82,74141848,102594600960.00,0.84
399001,深证成指,2011-07-06,12420.63,12425.68,12446.78,12311.15,68771128,96621961216.00,1.09
399001,深证成指,2011-07-07,12440.86,12392.93,12548.98,12375.23,77566912,114838282240.00,1.40
399001,深证成指,2011-07-08,12390.34,12404.34,12478.84,12343.66,58078088,82975039488.00,1.09
399001,深证成指,2011-07-11,12357.58,12438.56,12494.24,12302.24,58273024,84232544256.00,1.55
399001,深证成指,2011-07-12,12344.06,12268.19,12381.11,12232.22,67908112,96387686400.00,1.20
399001,深证成指,2011-07-13,12285.88,12479.15,12491.38,12285.88,63158768,93972807680.00,1.68
399001,深证成指,2011-07-14,12515.69,12440.83,12546.51,12355.22,72791888,110297595904.00,1.53
399001,深证成指,2011-07-15,12390.10,12506.94,12511.39,12355.58,79569360,120247828480.00,1.25
399001,深证成指,2011-07-18,12511.68,12490.55,12537.79,12461.06,71197552,106722033664.00,0.61
399001,深证成指,2011-07-19,12429.23,12381.46,12448.03,12358.55,62200080,93008011264.00,0.72
399001,深证成指,2011-07-20,12445.69,12393.99,12470.00,12277.39,56302692,82913738752.00,1.56
399001,深证成指,2011-07-21,12390.00,12301.41,12425.49,12296.25,54822920,80742612992.00,1.04
399001,深证成指,2011-07-22,12331.14,12352.50,12432.03,12307.75,49412516,74141360128.00,1.01
399001,深证成指,2011-07-25,12258.12,11966.24,12289.51,11919.85,66662828,95445827584.00,2.99
399001,深证成指,2011-07-26,11951.93,12008.53,12011.59,11909.70,44383224,63199567872.00,0.85
399001,深证成指,2011-07-27,11922.66,12116.86,12143.69,11885.90,50725016,76023635968.00,2.15
399001,深证成指,2011-07-28,12014.36,12085.92,12093.96,11952.34,50667260,78521417728.00,1.17
399001,深证成指,2011-07-29,12069.96,11990.43,12116.38,11915.22,46418752,70539403264.00,1.66
399001,深证成指,2011-08-01,11975.28,12002.42,12074.95,11940.89,39819028,62567809024.00,1.12
399001,深证成指,2011-08-02,11927.46,11932.04,11932.04,11752.60,47597552,72521375744.00,1.50
